ANO_SAEB;CO_UF;NO_UF;DEPENDENCIA_ADM;LOCALIZACAO;CAPITAL;MEDIA_2_LP;MEDIA_2_MT;MEDIA_5_LP;MEDIA_5_MT;MEDIA_9_LP;MEDIA_9_MT;MEDIA_9_CH;MEDIA_9_CN;MEDIA_12_LP;MEDIA_12_MT;MEDIA_13_LP;MEDIA_13_MT;MEDIA_14_LP;MEDIA_14_MT;nivel_0_LP2;nivel_1_LP2;nivel_2_LP2;nivel_3_LP2;nivel_4_LP2;nivel_5_LP2;nivel_6_LP2;nivel_7_LP2;nivel_8_LP2;nivel_0_MT2;nivel_1_MT2;nivel_2_MT2;nivel_3_MT2;nivel_4_MT2;nivel_5_MT2;nivel_6_MT2;nivel_7_MT2;nivel_8_MT2;nivel_0_LP5;nivel_1_LP5;nivel_2_LP5;nivel_3_LP5;nivel_4_LP5;nivel_5_LP5;nivel_6_LP5;nivel_7_LP5;nivel_8_LP5;nivel_9_LP5;nivel_0_MT5;nivel_1_MT5;nivel_2_MT5;nivel_3_MT5;nivel_4_MT5;nivel_5_MT5;nivel_6_MT5;nivel_7_MT5;nivel_8_MT5;nivel_9_MT5;nivel_10_MT5;nivel_0_LP9;nivel_1_LP9;nivel_2_LP9;nivel_3_LP9;nivel_4_LP9;nivel_5_LP9;nivel_6_LP9;nivel_7_LP9;nivel_8_LP9;nivel_0_MT9;nivel_1_MT9;nivel_2_MT9;nivel_3_MT9;nivel_4_MT9;nivel_5_MT9;nivel_6_MT9;nivel_7_MT9;nivel_8_MT9;nivel_9_MT9;nivel_0_CH9;nivel_1_CH9;nivel_2_CH9;nivel_3_CH9;nivel_4_CH9;nivel_5_CH9;nivel_6_CH9;nivel_7_CH9;nivel_8_CH9;nivel_9_CH9;nivel_0_CN9;nivel_1_CN9;nivel_2_CN9;nivel_3_CN9;nivel_4_CN9;nivel_5_CN9;nivel_6_CN9;nivel_7_CN9;nivel_8_CN9;nivel_0_LP12;nivel_1_LP12;nivel_2_LP12;nivel_3_LP12;nivel_4_LP12;nivel_5_LP12;nivel_6_LP12;nivel_7_LP12;nivel_8_LP12;nivel_0_MT12;nivel_1_MT12;nivel_2_MT12;nivel_3_MT12;nivel_4_MT12;nivel_5_MT12;nivel_6_MT12;nivel_7_MT12;nivel_8_MT12;nivel_9_MT12;nivel_10_MT12;nivel_0_LP13;nivel_1_LP13;nivel_2_LP13;nivel_3_LP13;nivel_4_LP13;nivel_5_LP13;nivel_6_LP13;nivel_7_LP13;nivel_8_LP13;nivel_0_MT13;nivel_1_MT13;nivel_2_MT13;nivel_3_MT13;nivel_4_MT13;nivel_5_MT13;nivel_6_MT13;nivel_7_MT13;nivel_8_MT13;nivel_9_MT13;nivel_10_MT13;nivel_0_LP14;nivel_1_LP14;nivel_2_LP14;nivel_3_LP14;nivel_4_LP14;nivel_5_LP14;nivel_6_LP14;nivel_7_LP14;nivel_8_LP14;nivel_0_MT14;nivel_1_MT14;nivel_2_MT14;nivel_3_MT14;nivel_4_MT14;nivel_5_MT14;nivel_6_MT14;nivel_7_MT14;nivel_8_MT14;nivel_9_MT14;nivel_10_MT14
2021;24;Rio Grande do Norte;Total - Federal, Estadual e Municipal;Urbana;Total;695,75;711,02;182,06;190,17;244,34;239,58;233,05;236,12;258,99;250,99;314,43;314,79;270,88;264,67;21,8;16,79;18,7;15,37;10,53;7,39;3,89;1,69;3,85;5,68;14,79;25,88;18,83;17,39;7,03;6,83;1,54;2,02;13,53;18,03;16,43;16,23;14,38;11,12;6,26;2,84;1,07;0,11;5,09;13,27;21,22;21,69;17,75;11,74;6,06;2,43;0,59;0,15;0,01;18,33;16,49;19,46;18,99;14,32;8,31;3,26;0,8;0,03;20,3;17,45;20,84;18,56;13,87;6,83;1,61;0,4;0,13;0;24,23;21,65;20,86;14,93;10,67;5,45;1,52;0,54;0,15;0;22,71;19,36;20,89;15,84;12,65;5,94;1,99;0,64;0;25,37;17,41;19,18;17,79;12,02;6,15;1,81;0,27;0;30,17;18,75;19,65;16,77;9,11;3,94;1,28;0,27;0,05;0,01;0;5,46;4,81;7,92;13,68;19,88;24,29;19,18;4,54;0,24;6,38;5,58;10,39;14,76;17,07;19,37;13,91;7,59;3,75;1,19;0;21,1;14,71;16,76;16,91;13,7;10,04;5,53;1,18;0,05;25,07;15,92;17,66;16,34;10,81;7,25;3,99;1,84;0,85;0,26;0
2021;24;Rio Grande do Norte;Total - Federal, Estadual e Municipal;Urbana;Capital;680,66;692,59;182,62;189,6;248,84;241,73;237,05;240,57;267,04;256,2;329,12;328,1;280,84;272,19;34,77;12,63;17,81;15,69;10,83;2,51;4,38;0,45;0,93;15,24;19,45;20,35;25,3;11,95;6,04;1,42;0,19;0,06;13,63;17,16;16,33;16,27;14,73;11,57;6,36;2,71;1,1;0,14;5,48;13,05;21,12;21,66;18,67;11,33;6,01;2,09;0,47;0,12;0;14,54;16,09;18,99;20,85;16,19;9,5;3,3;0,52;0,03;17,85;17,1;21,59;20,11;14,27;7,59;1,16;0,24;0,1;0;19,3;21,64;23,02;15,72;13,44;5;1,28;0,38;0,22;0;17,31;21,23;23,34;14,62;13,69;6,74;2,08;0,97;0;21,23;15,38;17,2;19,82;14,66;8,83;2,53;0,35;0;26,6;16,91;19,56;19,55;10,93;4,15;2,01;0,23;0,04;0;0;2,17;2,58;4,92;9,91;18,91;26,62;27,77;6,49;0,63;3,26;4,6;9,53;11,23;15,07;19,87;17,13;10,85;6,45;2;0;16,99;12,53;14,47;17,62;15,6;12,78;8,14;1,72;0,14;21,41;14,17;17,33;17,7;11,85;7,65;5,38;2,59;1,47;0,45;0
2021;24;Rio Grande do Norte;Total - Federal, Estadual e Municipal;Urbana;Interior;699,9;716,08;181,91;190,32;243,2;239,03;232,04;234,99;256,88;249,63;310,35;311,08;268,24;262,68;18,25;17,93;18,94;15,28;10,44;8,73;3,75;2,04;4,65;3,06;13,52;27,4;17,05;18,88;7,31;8,31;1,91;2,55;13,51;18,26;16,46;16,22;14,28;11;6,23;2,87;1,06;0,11;4,99;13,32;21,25;21,7;17,51;11,85;6,07;2,52;0,62;0,16;0,01;19,3;16,6;19,58;18,52;13,84;8;3,26;0,87;0,03;20,93;17,54;20,65;18,17;13,77;6,64;1,73;0,44;0,14;0;25,48;21,65;20,31;14,73;9,97;5,56;1,58;0,58;0,14;0;24,08;18,88;20,27;16,14;12,38;5,74;1,96;0,55;0;26,46;17,95;19,7;17,26;11,32;5,45;1,62;0,24;0;31,11;19,23;19,67;16,03;8,63;3,88;1,09;0,29;0,06;0,01;0;6,38;5,43;8,75;14,72;20,15;23,65;16,79;4;0,13;7,25;5,85;10,63;15,74;17,62;19,23;13,01;6,68;3;0,97;0;22,2;15,29;17,37;16,72;13,2;9,31;4,84;1,04;0,03;26,04;16,39;17,75;15,97;10,54;7,14;3,62;1,64;0,68;0,21;0
2021;24;Rio Grande do Norte;Total - Federal, Estadual e Municipal;Rural;Total;695,26;711,27;166,77;177,63;231,85;229,57;222,3;223,38;244,6;237,21;330,89;324,53;273,34;266,29;19,15;18,47;16,03;20,92;15,05;3,9;6,32;0,17;0;14,23;8,82;18,12;23,13;14,79;6,52;11,21;0,32;2,86;19,27;24,4;18,07;14,71;11,25;6,78;3,6;1,36;0,54;0,03;8,09;18,18;24,67;22,67;13,91;7,63;3,4;1,1;0,29;0,06;0;25,95;20,79;18,58;15,52;11,98;4,89;1,92;0,35;0,03;25,48;20,61;20,82;17,41;11;3,76;0,77;0,12;0,04;0;32,7;23,72;18,56;14,79;6,24;2,79;0;0,9;0,31;0;33,62;19,14;19,54;12,7;11,13;2,08;1,13;0,67;0;31,34;25,56;19,86;11,73;8,24;2,6;0,41;0,27;0;42,08;19,31;17,18;11,57;6,61;2,62;0,37;0,27;0;0;0;0,77;2,56;4,59;5,21;20,18;44,21;14,82;7,65;0;2,5;1,89;7,64;16,93;20,36;21,94;14,77;9,7;4,25;0;0;21,16;17,9;14,78;9,56;12,22;16,46;5,21;2,72;0;28,9;13,51;14;13,36;11,19;9,05;5,17;3,41;1,42;0;0
2021;24;Rio Grande do Norte;Total - Federal, Estadual e Municipal;Rural;Interior;695,26;711,27;166,77;177,63;231,85;229,57;222,3;223,38;244,6;237,21;330,89;324,53;273,34;266,29;19,15;18,47;16,03;20,92;15,05;3,9;6,32;0,17;0;14,23;8,82;18,12;23,13;14,79;6,52;11,21;0,32;2,86;19,27;24,4;18,07;14,71;11,25;6,78;3,6;1,36;0,54;0,03;8,09;18,18;24,67;22,67;13,91;7,63;3,4;1,1;0,29;0,06;0;25,95;20,79;18,58;15,52;11,98;4,89;1,92;0,35;0,03;25,48;20,61;20,82;17,41;11;3,76;0,77;0,12;0,04;0;32,7;23,72;18,56;14,79;6,24;2,79;0;0,9;0,31;0;33,62;19,14;19,54;12,7;11,13;2,08;1,13;0,67;0;31,34;25,56;19,86;11,73;8,24;2,6;0,41;0,27;0;42,08;19,31;17,18;11,57;6,61;2,62;0,37;0,27;0;0;0;0,77;2,56;4,59;5,21;20,18;44,21;14,82;7,65;0;2,5;1,89;7,64;16,93;20,36;21,94;14,77;9,7;4,25;0;0;21,16;17,9;14,78;9,56;12,22;16,46;5,21;2,72;0;28,9;13,51;14;13,36;11,19;9,05;5,17;3,41;1,42;0;0
2021;43;Rio Grande do Sul;Total - Federal, Estadual, Municipal e Privada;Total;Total;724,04;741,78;216,12;222,63;265,04;263;254,6;256,71;284,98;280,99;301,17;307,29;286,75;283,87;16;8,25;11,71;13,29;12,76;14,23;13,69;7,95;2,12;3,82;5,18;10,03;15,76;21,38;19,03;10,94;9,41;4,44;3,45;6,84;10,98;15,8;18,84;18,39;13,58;7,72;3,97;0,45;1,33;4,4;10,52;16,48;19,4;18,99;14,94;9,27;3,7;0,96;0,01;10,84;10,09;15,16;19,18;19,35;14,73;7,98;2,6;0,08;10,51;10,96;15,99;20,3;20,52;12,97;5,98;1,98;0,78;0;12,7;15,4;19,9;18,49;15,83;9,63;6;1,43;0,39;0,22;13,11;13,66;16,2;20,1;17,94;11,81;5,42;1,24;0,52;13,72;10,14;15,28;18,69;19,32;14,39;6,75;1,6;0,1;15,61;11,82;16,93;19,47;15,69;11,09;5,66;2,46;1,01;0,27;0;9,09;6,87;11,63;16,71;18,72;20,61;10,96;4,95;0,46;8,66;6,63;12,09;18,04;14,65;15,8;13,36;7,64;2,12;1,01;0;13,21;9,79;14,88;18,47;19,25;15,07;7,21;1,97;0,14;14,85;11,25;16,4;19,32;15,58;11,6;6,5;3,03;1,13;0,35;0
2021;43;Rio Grande do Sul;Total - Federal, Estadual, Municipal e Privada;Total;Capital;733,73;740,46;214,26;218;264,59;257,48;259,76;258,05;286,69;283,04;299,6;272,2;286,95;282,82;12,18;5,07;8,58;13,61;18,1;11,05;21,51;9,39;0,5;5,63;5,94;13,69;14,14;14,71;17,31;12,97;11,52;4,1;4,2;7,92;10,91;16,99;18,3;17,06;12,15;6,54;5,24;0,7;1,59;5,3;12,04;17,94;18,86;19,4;12,09;8,87;3,29;0,63;0;11,95;10,34;14,48;18,63;17,62;15,5;8,19;3,05;0,23;12,95;12,17;17,52;19,85;19,51;10,99;4,63;1,54;0,84;0;11,64;12,92;20,66;15,32;19,64;8,9;9,01;0,7;0,94;0,27;10,64;13,28;14,64;23,74;23,38;9,51;3,98;0,32;0,5;15,01;10,49;13,61;16,74;18,73;13,34;9,34;2,51;0,24;17,9;11,47;15,95;16,92;13,75;11,5;6,51;3,07;2,36;0,58;0;0;2,22;8,89;52,44;18,22;18,22;0;0;0;18,22;4,44;20,44;34,22;20,44;2,22;0;0;0;0;0;14,7;10,32;13,52;17,46;18,72;13,44;9,15;2,45;0,23;17,9;11,33;16,04;17,27;13,89;11,31;6,37;3,01;2,31;0,57;0
2021;43;Rio Grande do Sul;Total - Federal, Estadual, Municipal e Privada;Total;Interior;722,69;741,96;216,38;223,28;265,09;263,72;253,91;256,53;284,72;280,67;301,2;308,1;286,73;284,01;16,54;8,7;12,14;13,24;12,01;14,67;12,6;7,75;2,34;3,57;5,07;9,52;15,99;22,31;19,27;10,65;9,12;4,49;3,34;6,69;10,99;15,63;18,92;18,57;13,78;7,88;3,79;0,41;1,3;4,27;10,31;16,28;19,47;18,93;15,34;9,32;3,76;1;0,01;10,69;10,06;15,25;19,25;19,58;14,63;7,95;2,54;0,06;10,19;10,81;15,79;20,36;20,66;13,22;6,16;2,03;0,77;0;12,84;15,73;19,8;18,9;15,33;9,73;5,61;1,53;0,32;0,22;13,44;13,71;16,4;19,62;17,22;12,11;5,62;1,36;0,52;13,52;10,09;15,54;18,99;19,41;14,55;6,36;1,46;0,08;15,26;11,87;17,08;19,87;15,99;11,02;5,53;2,36;0,8;0,22;0;9,3;6,98;11,69;15,88;18,73;20,67;11,22;5,07;0,47;8,44;6,68;11,9;17,67;14,52;16,11;13,66;7,81;2,17;1,04;0;13,01;9,71;15,07;18,61;19,33;15,3;6,95;1,9;0,13;14,43;11,24;16,45;19,6;15,81;11,64;6,52;3,03;0,97;0,32;0
2021;43;Rio Grande do Sul;Total - Federal, Estadual, Municipal e Privada;Urbana;Total;724,37;742,85;216,69;223,05;265,86;263,47;255,41;257,06;285,29;281,24;305,88;312,01;287,27;284,21;16,24;8,54;11,33;12,94;12,62;14,18;13,52;8,43;2,21;3,83;4,65;9,92;15,67;21,07;19,07;11,33;9,96;4,5;3,4;6,75;10,82;15,63;18,77;18,49;13,75;7,84;4,07;0,47;1,33;4,35;10,39;16,35;19,32;19;15,05;9,45;3,78;0,97;0,01;10,61;9,88;14,94;19,05;19,48;15,03;8,24;2,69;0,08;10,42;10,83;15,9;20,26;20,53;13,05;6,15;2,05;0,82;0;12,12;15,33;20,02;18,64;15,74;9,7;6,25;1,54;0,42;0,24;12,92;13,66;15,88;20,51;17,98;11,86;5,48;1,18;0,53;13,59;10,1;15,18;18,67;19,43;14,51;6,81;1,6;0,1;15,51;11,74;16,89;19,49;15,7;11,17;5,73;2,5;1,01;0,26;0;7,95;5,7;10,8;15,33;18,97;22,88;12,31;5,52;0,54;8,21;5,67;10,62;16,5;14,99;16,49;15,1;8,74;2,49;1,19;0;13,05;9,67;14,75;18,35;19,39;15,32;7,34;1,98;0,15;14,8;11,15;16,29;19,2;15,63;11,69;6,64;3,1;1,16;0,35;0
2021;43;Rio Grande do Sul;Total - Federal, Estadual, Municipal e Privada;Urbana;Capital;733,73;740,46;214,26;218;264,59;257,48;259,76;258,05;286,69;283,04;299,6;272,2;286,95;282,82;12,18;5,07;8,58;13,61;18,1;11,05;21,51;9,39;0,5;5,63;5,94;13,69;14,14;14,71;17,31;12,97;11,52;4,1;4,2;7,92;10,91;16,99;18,3;17,06;12,15;6,54;5,24;0,7;1,59;5,3;12,04;17,94;18,86;19,4;12,09;8,87;3,29;0,63;0;11,95;10,34;14,48;18,63;17,62;15,5;8,19;3,05;0,23;12,95;12,17;17,52;19,85;19,51;10,99;4,63;1,54;0,84;0;11,64;12,92;20,66;15,32;19,64;8,9;9,01;0,7;0,94;0,27;10,64;13,28;14,64;23,74;23,38;9,51;3,98;0,32;0,5;15,01;10,49;13,61;16,74;18,73;13,34;9,34;2,51;0,24;17,9;11,47;15,95;16,92;13,75;11,5;6,51;3,07;2,36;0,58;0;0;2,22;8,89;52,44;18,22;18,22;0;0;0;18,22;4,44;20,44;34,22;20,44;2,22;0;0;0;0;0;14,7;10,32;13,52;17,46;18,72;13,44;9,15;2,45;0,23;17,9;11,33;16,04;17,27;13,89;11,31;6,37;3,01;2,31;0,57;0
2021;43;Rio Grande do Sul;Total - Federal, Estadual, Municipal e Privada;Urbana;Interior;722,97;743,2;217,06;223,81;266,04;264,31;254,79;256,91;285,06;280,96;306,05;313,09;287,32;284,41;16,85;9,06;11,74;12,84;11,8;14,65;12,32;8,28;2,47;3,56;4,46;9,35;15,9;22,02;19,34;11,08;9,73;4,56;3,28;6,58;10,8;15,43;18,84;18,71;13,99;8,04;3,9;0,43;1,29;4,21;10,14;16,11;19,39;18,94;15,5;9,53;3,85;1,02;0,02;10,42;9,82;15,01;19,11;19,74;14,96;8,25;2,64;0,06;10,06;10,64;15,67;20,31;20,68;13,34;6,37;2,12;0,81;0;12,18;15,68;19,93;19,12;15,18;9,82;5,85;1,66;0,35;0,23;13,25;13,71;16,06;20,05;17,2;12,19;5,7;1,31;0,53;13,37;10,04;15,42;18,97;19,54;14,7;6,41;1,46;0,08;15,13;11,78;17,04;19,89;16,01;11,12;5,61;2,41;0,8;0,21;0;8,17;5,79;10,85;14,33;19;23,01;12,64;5,67;0,55;7,93;5,7;10,36;16,02;14,84;16,87;15,51;8,98;2,56;1,22;0;12,81;9,58;14,93;18,47;19,48;15,59;7,08;1,91;0,13;14,36;11,13;16,32;19,48;15,88;11,74;6,68;3,12;0,99;0,31;0
2021;43;Rio Grande do Sul;Total - Federal, Estadual, Municipal e Privada;Rural;Total;718,92;725,27;207,72;216,44;253,59;256,53;243,82;252,07;271,02;269,37;274,28;280,31;272,53;274,43;12,34;3,8;17,55;18,71;14,87;15,01;16,42;0,67;0,65;3,68;13,26;11,85;17,24;26,16;18,43;4,93;0,89;3,55;4,13;8,09;13,37;18,16;19,93;16,82;11,01;5,89;2,42;0,18;1,33;5,04;12,43;18,52;20,55;18,81;13,29;6,61;2,59;0,82;0;14,01;12,94;18,22;21,01;17,57;10,58;4,32;1,29;0,07;11,75;12,87;17,29;20,96;20,41;11,86;3,61;0,97;0,27;0;20,42;16,27;18,28;16,42;17,07;8,74;2,8;0;0;0;15,71;13,71;20,41;14,61;17,43;11,13;4,63;1,94;0,43;19,64;12,29;20,2;19,73;14,2;8,63;4;1,33;0;20,24;15,48;18,73;18,8;15,25;7,16;2,25;0,56;0,8;0,73;0;15,61;13,57;16,35;24,55;17,26;7,63;3,3;1,73;0;11,22;12,14;20,47;26,86;12,74;11,88;3,38;1,3;0;0;0;17,78;12,88;18,42;21,96;15,61;8,17;3,68;1,51;0;16,07;13,94;19,53;22,53;14,09;9,34;2,77;0,9;0,43;0,39;0
2021;43;Rio Grande do Sul;Total - Federal, Estadual, Municipal e Privada;Rural;Interior;718,92;725,27;207,72;216,44;253,59;256,53;243,82;252,07;271,02;269,37;274,28;280,31;272,53;274,43;12,34;3,8;17,55;18,71;14,87;15,01;16,42;0,67;0,65;3,68;13,26;11,85;17,24;26,16;18,43;4,93;0,89;3,55;4,13;8,09;13,37;18,16;19,93;16,82;11,01;5,89;2,42;0,18;1,33;5,04;12,43;18,52;20,55;18,81;13,29;6,61;2,59;0,82;0;14,01;12,94;18,22;21,01;17,57;10,58;4,32;1,29;0,07;11,75;12,87;17,29;20,96;20,41;11,86;3,61;0,97;0,27;0;20,42;16,27;18,28;16,42;17,07;8,74;2,8;0;0;0;15,71;13,71;20,41;14,61;17,43;11,13;4,63;1,94;0,43;19,64;12,29;20,2;19,73;14,2;8,63;4;1,33;0;20,24;15,48;18,73;18,8;15,25;7,16;2,25;0,56;0,8;0,73;0;15,61;13,57;16,35;24,55;17,26;7,63;3,3;1,73;0;11,22;12,14;20,47;26,86;12,74;11,88;3,38;1,3;0;0;0;17,78;12,88;18,42;21,96;15,61;8,17;3,68;1,51;0;16,07;13,94;19,53;22,53;14,09;9,34;2,77;0,9;0,43;0,39;0
2021;43;Rio Grande do Sul;Federal;Total;Total;;;;;314,22;334,62;336,36;316,9;343,68;365,08;331,96;339,88;333,47;343,13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,06;3,07;2,67;5,29;13,05;24,66;31,9;15,96;0,33;0,92;2,06;3,47;5,64;8,54;16,33;20,2;18,13;24,7;0;4,6;3,01;2,89;2,6;7,2;16,09;21,7;12,47;19,23;10,21;0;1,67;5,01;3,33;25,17;22,2;22,27;11,93;8,41;3,05;0;0,85;4,17;15,22;29,31;29,9;16,52;0,98;1,39;1,41;2,45;5,01;7,39;16;22,57;16,05;16,13;11,59;0;1,27;0,74;8,21;10,12;17,35;25,26;22,73;12,6;1,72;6,02;0,77;4,21;7,62;8,05;23,12;29,35;15,61;2,75;2,49;0;1,5;0,65;7,26;9,35;17,08;25,78;23,65;13,11;1,62;5,43;0,85;3,99;7,28;7,96;22,2;28,48;15,67;4,47;3,66;0
2021;43;Rio Grande do Sul;Federal;Total;Capital;;;;;322,1;344,61;336,36;316,9;348,4;375,91;;;348,4;375,91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,92;2,46;1,34;3;13,88;25,27;33,52;19,62;0;0;0,77;1,59;5,16;6,48;17,43;17,39;20,49;30,69;0;4,6;3,01;2,89;2,6;7,2;16,09;21,7;12,47;19,23;10,21;0;1,67;5,01;3,33;25,17;22,2;22,27;11,93;8,41;2,88;0;0;5,52;12,11;24,98;30,3;23,1;1,11;0,65;0,95;3,14;2,54;4,58;13,65;21,33;17,27;16,9;18,98;0;;;;;;;;;;;;;;;;;;;;;2,88;0;0;5,52;12,11;24,98;30,3;23,1;1,11;0,65;0,95;3,14;2,54;4,58;13,65;21,33;17,27;16,9;18,98;0
2021;43;Rio Grande do Sul;Federal;Total;Interior;;;;;301,27;318,21;0;0;337,99;352,04;331,96;339,88;332,34;340,65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6,57;4,06;4,87;9,06;11,69;23,68;29,25;9,94;0,88;2,44;4,19;6,56;6,43;11,92;14,51;24,82;14,25;14,87;0;;;;;;;;;;;;;;;;;;;;3,25;0;1,87;2,54;18,97;34,52;29,42;8,62;0,81;2,29;1,95;1,62;7,98;10,77;18,82;24,06;14,59;15,21;2,7;0;1,27;0,74;8,21;10,12;17,35;25,26;22,73;12,6;1,72;6,02;0,77;4,21;7,62;8,05;23,12;29,35;15,61;2,75;2,49;0;1,4;0,69;7,81;9,64;17,45;25,84;23,15;12,35;1,66;5,79;0,85;4,05;7,64;8,22;22,85;29,02;15,55;3,53;2,5;0
2021;43;Rio Grande do Sul;Federal;Urbana;Total;;;;;314,22;334,62;336,36;316,9;343,68;365,08;331,96;339,88;333,47;343,13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,06;3,07;2,67;5,29;13,05;24,66;31,9;15,96;0,33;0,92;2,06;3,47;5,64;8,54;16,33;20,2;18,13;24,7;0;4,6;3,01;2,89;2,6;7,2;16,09;21,7;12,47;19,23;10,21;0;1,67;5,01;3,33;25,17;22,2;22,27;11,93;8,41;3,05;0;0,85;4,17;15,22;29,31;29,9;16,52;0,98;1,39;1,41;2,45;5,01;7,39;16;22,57;16,05;16,13;11,59;0;1,27;0,74;8,21;10,12;17,35;25,26;22,73;12,6;1,72;6,02;0,77;4,21;7,62;8,05;23,12;29,35;15,61;2,75;2,49;0;1,5;0,65;7,26;9,35;17,08;25,78;23,65;13,11;1,62;5,43;0,85;3,99;7,28;7,96;22,2;28,48;15,67;4,47;3,66;0
2021;43;Rio Grande do Sul;Federal;Urbana;Capital;;;;;322,1;344,61;336,36;316,9;348,4;375,91;;;348,4;375,91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,92;2,46;1,34;3;13,88;25,27;33,52;19,62;0;0;0,77;1,59;5,16;6,48;17,43;17,39;20,49;30,69;0;4,6;3,01;2,89;2,6;7,2;16,09;21,7;12,47;19,23;10,21;0;1,67;5,01;3,33;25,17;22,2;22,27;11,93;8,41;2,88;0;0;5,52;12,11;24,98;30,3;23,1;1,11;0,65;0,95;3,14;2,54;4,58;13,65;21,33;17,27;16,9;18,98;0;;;;;;;;;;;;;;;;;;;;;2,88;0;0;5,52;12,11;24,98;30,3;23,1;1,11;0,65;0,95;3,14;2,54;4,58;13,65;21,33;17,27;16,9;18,98;0
2021;43;Rio Grande do Sul;Federal;Urbana;Interior;;;;;301,27;318,21;0;0;337,99;352,04;331,96;339,88;332,34;340,65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6,57;4,06;4,87;9,06;11,69;23,68;29,25;9,94;0,88;2,44;4,19;6,56;6,43;11,92;14,51;24,82;14,25;14,87;0;;;;;;;;;;;;;;;;;;;;3,25;0;1,87;2,54;18,97;34,52;29,42;8,62;0,81;2,29;1,95;1,62;7,98;10,77;18,82;24,06;14,59;15,21;2,7;0;1,27;0,74;8,21;10,12;17,35;25,26;22,73;12,6;1,72;6,02;0,77;4,21;7,62;8,05;23,12;29,35;15,61;2,75;2,49;0;1,4;0,69;7,81;9,64;17,45;25,84;23,15;12,35;1,66;5,79;0,85;4,05;7,64;8,22;22,85;29,02;15,55;3,53;2,5;0
2021;43;Rio Grande do Sul;Estadual;Total;Total;745,93;754,8;212,06;217,03;259,16;256,12;248,62;253,13;279,02;273,11;290,34;295,78;280,09;275,26;4,39;4,25;9;19,86;7,41;23,54;20,72;8,11;2,72;1,54;2,17;5,74;9,85;23,89;25,46;13,36;15,26;2,73;4,09;7,46;11,68;16,39;19,55;18,17;12,8;6,79;2,73;0,34;1,5;5,15;11,81;17,72;20,49;19,63;13,71;6,97;2,41;0,6;0,01;12,59;11,08;16,1;20,12;19,43;13,34;5,72;1,59;0,03;12,3;12,51;17,24;21,19;20,42;11,4;3,79;0,92;0,23;0;13,75;16,66;22,18;19,01;15,78;7,98;3,41;0,87;0,24;0,11;13,02;14,65;17,47;21,13;19,14;9,84;4,29;0,38;0,07;15,14;11,3;17,07;19,91;18,55;12,43;4,69;0,85;0,04;17,55;13,38;18,61;20,35;15,49;9,67;3,44;1,09;0,33;0,1;0;11,67;9,08;12,82;19,28;19,29;18,95;6,78;2,13;0;9,5;8,64;15,2;21,69;17,05;12,98;7,62;4,87;1,94;0,49;0;14,81;11,09;16,67;19,85;18,62;13,05;4,89;0,98;0,04;16,78;12,93;18,29;20,48;15,63;9,98;3,83;1,45;0,48;0,14;0
2021;43;Rio Grande do Sul;Estadual;Total;Capital;725,89;732,36;200,85;203,93;252,34;245,42;247,88;247,66;269,25;261,22;299,6;272,2;270,18;261,56;16,59;7,52;6,74;16,57;15,55;7,26;23,82;5,7;0,26;7,9;4,74;17,9;15,01;10,79;21,83;13,41;7,89;0,53;6,26;10,4;13,81;18,74;19,48;15,45;9,53;4,41;1,61;0,3;2,29;7,7;15,92;21,64;21,58;16,32;9,51;4,01;0,94;0,1;0;16,04;12,94;16,63;18,99;17,99;11,57;4,78;1,04;0,02;17,27;14,72;19,79;21,2;17,19;7,41;1,79;0,49;0,14;0;16,97;14,17;25,37;12,81;17,94;5,74;6,1;0;0,9;0;15,14;15,32;15,55;21,02;29,09;3,88;0;0;0;20,28;14,01;18,27;17,57;15,26;10,68;3,4;0,51;0,02;25,36;15,41;19,55;17,74;12,08;7,73;1,27;0,66;0,2;0;0;0;2,22;8,89;52,44;18,22;18,22;0;0;0;18,22;4,44;20,44;34,22;20,44;2,22;0;0;0;0;0;19,66;13,65;17,99;18,64;15,35;10,92;3,29;0,49;0,02;25,14;15,08;19,58;18,25;12,34;7,56;1,23;0,64;0,19;0;0
