CO_UF;NO_UF;DEPENDENCIA_ADM;LOCALIZACAO;CAPITAL;MEDIA_5_LP;MEDIA_5_MT;MEDIA_9_LP;MEDIA_9_MT;MEDIA_12_LP;MEDIA_12_MT;nivel_1_LP5;nivel_2_LP5;nivel_3_LP5;nivel_4_LP5;nivel_5_LP5;nivel_6_LP5;nivel_7_LP5;nivel_8_LP5;nivel_9_LP5;nivel_0_MT5;nivel_1_MT5;nivel_2_MT5;nivel_3_MT5;nivel_4_MT5;nivel_5_MT5;nivel_6_MT5;nivel_7_MT5;nivel_8_MT5;nivel_9_MT5;nivel_10_MT5;nivel_0_LP9;nivel_1_LP9;nivel_2_LP9;nivel_3_LP9;nivel_4_LP9;nivel_5_LP9;nivel_6_LP9;nivel_7_LP9;nivel_8_LP9;nivel_0_MT9;nivel_1_MT9;nivel_2_MT9;nivel_3_MT9;nivel_4_MT9;nivel_5_MT9;nivel_6_MT9;nivel_7_MT9;nivel_8_MT9;nivel_9_MT9;nivel_0_LP12;nivel_1_LP12;nivel_2_LP12;nivel_3_LP12;nivel_4_LP12;nivel_5_LP12;nivel_6_LP12;nivel_7_LP12;nivel_8_LP12;nivel_0_MT12;nivel_1_MT12;nivel_2_MT12;nivel_3_MT12;nivel_4_MT12;nivel_5_MT12;nivel_6_MT12;nivel_7_MT12;nivel_8_MT12;nivel_9_MT12;nivel_10_MT12
26;Pernambuco;Total - Federal, Estadual e Municipal;Rural;Interior;188,26;200,6;239,13;240,75;255,27;261,41;16,11;19,62;18,61;15,62;11,2;6,75;2,88;1,22;0,38;2,48;10,69;19,01;21,29;18,13;13,25;8,32;4,24;1,88;0,54;0,18;21,63;17,11;20,16;18,88;12,63;6,46;2,45;0,68;0;20,26;18,82;21,48;16,41;11,56;6,46;3,22;1,25;0,44;0,09;28,14;19,23;18;17,5;9,87;5,03;1,79;0,44;0;24,63;19,35;18,73;15,68;10,22;6,34;3,08;1,4;0,44;0,14;0
26;Pernambuco;Total - Federal, Estadual e Municipal;Rural;Total;188,26;200,6;239,13;240,75;255,27;261,41;16,11;19,62;18,61;15,62;11,2;6,75;2,88;1,22;0,38;2,48;10,69;19,01;21,29;18,13;13,25;8,32;4,24;1,88;0,54;0,18;21,63;17,11;20,16;18,88;12,63;6,46;2,45;0,68;0;20,26;18,82;21,48;16,41;11,56;6,46;3,22;1,25;0,44;0,09;28,14;19,23;18;17,5;9,87;5,03;1,79;0,44;0;24,63;19,35;18,73;15,68;10,22;6,34;3,08;1,4;0,44;0,14;0
26;Pernambuco;Total - Federal, Estadual e Municipal;Total;Capital;202,44;207,95;249,42;244,89;267,49;264,91;9,87;15,95;20,17;19,18;15,67;9,44;4,25;1,47;0,45;1,26;6,09;14,44;22,82;22,59;16,68;10,43;4,11;1,17;0,32;0,09;16,49;14,96;18,31;19,21;16,48;9,15;3,77;1,64;0;16,6;18;22,2;18,65;12,52;7,32;2,63;1,28;0,56;0,26;22,49;14,49;17,16;17,73;14,62;8,59;3,71;1,13;0,09;22,5;17,75;19,92;15,82;11,68;6,72;3,27;1,28;0,74;0,31;0
26;Pernambuco;Total - Federal, Estadual e Municipal;Total;Interior;191,59;201,57;243,02;241,13;261,58;263,12;14,55;18,77;18,99;16,65;12,24;7,3;3,35;1,23;0,31;2,15;9,56;18,32;21,95;19,23;14,2;8,57;4,06;1,46;0,4;0,1;19,23;16,16;19,78;19,4;14,33;7,6;2,7;0,81;0;19,01;19,07;21,62;17,29;12,19;6,62;2,91;0,93;0,3;0,06;24,32;16,7;18,74;17,89;12,74;6,65;2,46;0,46;0,03;22,53;19,09;20,06;15,87;11;6,67;3,15;1,2;0,37;0,08;0
26;Pernambuco;Total - Federal, Estadual e Municipal;Total;Total;192,66;202,19;243,89;241,64;262,51;263,4;14,09;18,49;19,11;16,9;12,57;7,51;3,44;1,25;0,32;2,07;9,22;17,94;22,04;19,56;14,44;8,75;4,06;1,43;0,4;0,1;18,86;15,99;19,58;19,37;14,62;7,81;2,85;0,92;0;18,68;18,93;21,7;17,48;12,24;6,72;2,87;0,98;0,34;0,08;24,03;16,36;18,49;17,86;13,03;6,96;2,65;0,57;0,04;22,53;18,88;20,04;15,86;11,1;6,67;3,17;1,21;0,43;0,11;0
26;Pernambuco;Total - Federal, Estadual e Municipal;Urbana;Capital;202,44;207,95;249,42;244,89;267,49;264,91;9,87;15,95;20,17;19,18;15,67;9,44;4,25;1,47;0,45;1,26;6,09;14,44;22,82;22,59;16,68;10,43;4,11;1,17;0,32;0,09;16,49;14,96;18,31;19,21;16,48;9,15;3,77;1,64;0;16,6;18;22,2;18,65;12,52;7,32;2,63;1,28;0,56;0,26;22,49;14,49;17,16;17,73;14,62;8,59;3,71;1,13;0,09;22,5;17,75;19,92;15,82;11,68;6,72;3,27;1,28;0,74;0,31;0
26;Pernambuco;Total - Federal, Estadual e Municipal;Urbana;Interior;192,66;201,87;243,86;241,21;262,03;263,24;14,05;18,49;19,11;16,98;12,56;7,48;3,5;1,23;0,29;2,05;9,2;18,1;22,16;19,58;14,5;8,64;4;1,32;0,36;0,08;18,72;15,95;19,69;19,51;14,69;7,84;2,76;0,83;0;18,74;19,13;21,64;17,48;12,33;6,66;2,85;0,86;0,27;0,05;24,05;16,52;18,79;17,92;12,94;6,77;2,5;0,46;0,04;22,38;19,07;20,16;15,88;11,05;6,69;3,15;1,19;0,36;0,07;0
26;Pernambuco;Total - Federal, Estadual e Municipal;Urbana;Total;193,89;202,64;244,75;241,8;262,93;263,52;13,52;18,17;19,25;17,25;12,95;7,73;3,6;1,26;0,31;1,95;8,81;17,64;22,24;19,96;14,78;8,87;4,01;1,3;0,36;0,08;18,36;15,79;19,47;19,46;14,98;8,05;2,92;0,96;0;18,39;18,94;21,73;17,67;12,36;6,76;2,81;0,93;0,32;0,08;23,79;16,19;18,52;17,89;13,22;7,07;2,71;0,57;0,05;22,4;18,85;20,12;15,87;11,16;6,69;3,17;1,2;0,43;0,11;0
26;Pernambuco;Total - Federal, Estadual, Municipal e Privada;Rural;Capital;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26;Pernambuco;Total - Federal, Estadual, Municipal e Privada;Rural;Interior;188,16;200,48;239,13;240,75;255,27;261,41;16,03;19,68;18,73;15,75;11,15;6,7;2,83;1,19;0,37;2,47;10,64;19,04;21,31;18,33;13,35;8,16;4,16;1,84;0,53;0,17;21,63;17,11;20,16;18,88;12,63;6,46;2,45;0,68;0;20,26;18,82;21,48;16,41;11,56;6,46;3,22;1,25;0,44;0,09;28,14;19,23;18;17,5;9,87;5,03;1,79;0,44;0;24,63;19,35;18,73;15,68;10,22;6,34;3,08;1,4;0,44;0,14;0
26;Pernambuco;Total - Federal, Estadual, Municipal e Privada;Rural;Total;188,16;200,48;239,13;240,75;255,27;261,41;16,03;19,68;18,73;15,75;11,15;6,7;2,83;1,19;0,37;2,47;10,64;19,04;21,31;18,33;13,35;8,16;4,16;1,84;0,53;0,17;21,63;17,11;20,16;18,88;12,63;6,46;2,45;0,68;0;20,26;18,82;21,48;16,41;11,56;6,46;3,22;1,25;0,44;0,09;28,14;19,23;18;17,5;9,87;5,03;1,79;0,44;0;24,63;19,35;18,73;15,68;10,22;6,34;3,08;1,4;0,44;0,14;0
26;Pernambuco;Total - Federal, Estadual, Municipal e Privada;Total;Capital;213,75;221,79;259,38;255,69;283,55;286,89;6,37;11,77;17,02;22,57;20,17;11,19;5,51;2,77;0,44;0,71;3,89;9,68;17,98;21,3;21,53;14,36;5,83;3,18;1,01;0,52;12,94;12,15;17,86;17,37;17,75;13,04;5,67;3,23;0;13,06;14,33;19,95;19,45;14,31;10,59;4,41;2,63;1,09;0,17;17,28;11,33;14,13;15,75;16,32;12,33;8,81;3,53;0,52;17,04;13,78;16;13,82;12,16;9,63;6,99;4,9;3,82;1,81;0,04
26;Pernambuco;Total - Federal, Estadual, Municipal e Privada;Total;Interior;198,71;207,42;248,67;247,45;265,15;267,13;12,34;16,56;17,82;17,9;14,24;8,89;4,29;1,88;0,51;1,76;8,15;15,93;20,04;20,03;16,38;9,88;5,3;1,96;0,45;0,12;17,28;14,65;18,36;19,13;15,65;9,48;4,2;1,25;0;16,73;17;20,42;17,98;13,21;8,07;4,28;1,74;0,49;0,07;22,96;15,88;17,87;17,7;13,58;7,78;3,33;0,81;0,08;21,37;18;19,32;15,55;11,57;7,81;3,91;1,72;0,61;0,14;0
26;Pernambuco;Total - Federal, Estadual, Municipal e Privada;Total;Total;200,7;209,33;250,43;248,81;268,67;270,91;11,55;15,92;17,71;18,52;15,03;9,2;4,45;1,99;0,5;1,63;7,58;15,1;19,77;20,2;17,06;10,48;5,37;2,12;0,52;0,18;16,56;14,24;18,28;18,84;16;10,06;4,44;1,57;0;16,13;16,56;20,35;18,22;13,39;8,48;4,3;1,89;0,59;0,08;21,87;15,01;17,16;17,33;14,11;8,65;4,37;1,33;0,16;20,54;17,19;18,68;15,22;11,68;8,16;4,5;2,33;1,23;0,46;0,01
26;Pernambuco;Total - Federal, Estadual, Municipal e Privada;Urbana;Capital;213,75;221,79;259,38;255,69;283,55;286,89;6,37;11,77;17,02;22,57;20,17;11,19;5,51;2,77;0,44;0,71;3,89;9,68;17,98;21,3;21,53;14,36;5,83;3,18;1,01;0,52;12,94;12,15;17,86;17,37;17,75;13,04;5,67;3,23;0;13,06;14,33;19,95;19,45;14,31;10,59;4,41;2,63;1,09;0,17;17,28;11,33;14,13;15,75;16,32;12,33;8,81;3,53;0,52;17,04;13,78;16;13,82;12,16;9,63;6,99;4,9;3,82;1,81;0,04
26;Pernambuco;Total - Federal, Estadual, Municipal e Privada;Urbana;Interior;201,28;209,12;250,33;248,61;265,78;267,49;11,44;15,8;17,59;18,42;15;9,43;4,65;2,04;0,55;1,59;7,54;15,17;19,73;20,44;17,12;10,3;5,58;1,99;0,43;0,11;16,52;14,22;18,05;19,18;16,18;10;4,5;1,34;0;16,12;16,69;20,24;18,25;13,5;8,35;4,47;1,83;0,5;0,06;22,63;15,67;17,87;17,72;13,82;7,95;3,42;0,84;0,08;21,16;17,91;19,36;15,54;11,65;7,9;3,96;1,74;0,62;0,14;0
26;Pernambuco;Total - Federal, Estadual, Municipal e Privada;Urbana;Total;203,27;211,14;252,03;249,95;269,36;271,39;10,63;15,15;17,5;19,08;15,83;9,71;4,78;2,16;0,53;1,45;6,96;14,3;19,45;20,58;17,82;10,95;5,62;2,18;0,52;0,18;15,85;13,83;18,01;18,84;16,48;10,57;4,72;1,7;0;15,54;16,24;20,18;18,48;13,65;8,77;4,45;1,98;0,61;0,08;21,56;14,8;17,12;17,32;14,32;8,83;4,51;1,38;0,17;20,33;17,08;18,68;15,2;11,76;8,25;4,57;2,38;1,27;0,48;0,01
27;Alagoas;Estadual;Rural;Capital;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Alagoas;Estadual;Rural;Interior;165,59;186,3;241,31;236,16;245,5;245,09;31,54;18,12;19,1;11,78;2,86;4,23;0,68;0;0;4,23;10,09;30,07;22,18;18,94;7,1;4,53;2,19;0,68;0;0;18,35;17,28;20,96;19,73;14,58;6,84;1,73;0,52;0;17,4;23,25;26,06;14,85;11,36;4,67;1,89;0,52;0;0;34,45;20,91;19,3;14,49;7,67;2,26;0,84;0,08;0;34,26;22,04;20,07;12,25;7,76;2,97;0,36;0,3;0;0;0
27;Alagoas;Estadual;Rural;Total;165,59;186,3;241,31;236,16;245,5;245,09;31,54;18,12;19,1;11,78;2,86;4,23;0,68;0;0;4,23;10,09;30,07;22,18;18,94;7,1;4,53;2,19;0,68;0;0;18,35;17,28;20,96;19,73;14,58;6,84;1,73;0,52;0;17,4;23,25;26,06;14,85;11,36;4,67;1,89;0,52;0;0;34,45;20,91;19,3;14,49;7,67;2,26;0,84;0,08;0;34,26;22,04;20,07;12,25;7,76;2,97;0,36;0,3;0;0;0
27;Alagoas;Estadual;Total;Capital;192,45;200;243,81;237,6;252,81;251,68;12,47;20,58;19,54;18,91;12,24;6,89;3,02;0,72;0,27;1,62;8,66;18,44;23,76;21,37;14,11;7,77;3,07;1,08;0,13;0;17,95;16,09;20,75;19,73;15,31;7,16;2,33;0,67;0;18,93;19,53;24,57;17,97;11,68;5,13;1,89;0,27;0,04;0;30,38;17,54;18,8;16,5;9,87;5,5;1,23;0,18;0;28,51;21,28;21,02;14,53;9,02;4,18;0,9;0,29;0,22;0,05;0
27;Alagoas;Estadual;Total;Interior;186,18;197,51;248,06;244,35;246,93;246,84;19,05;18,91;16,95;16,69;9,42;7,4;1,79;1,61;0,44;2,24;9,86;21,44;22,39;19,37;12,26;7,71;3,66;0,87;0,2;0;15,21;15,45;19,95;21,35;15,24;8,82;2,87;1,11;0;16,81;17,65;22,38;17,53;14,46;7,28;2,43;1,13;0,28;0,07;32,92;21,01;19,65;14,82;7,72;2,91;0,85;0,11;0,02;31,3;23,03;21,24;13,07;7,2;3,05;0,89;0,18;0,03;0,01;0
27;Alagoas;Estadual;Total;Total;190,97;199,41;245,62;240,48;248,07;247,78;14,02;20,19;18,93;18,39;11,58;7,01;2,73;0,93;0,31;1,76;8,94;19,14;23,44;20,9;13,67;7,75;3,21;1,03;0,15;0;16,79;15,82;20,41;20,42;15,28;7,87;2,56;0,86;0;18,03;18,73;23,64;17,78;12,86;6,04;2,12;0,63;0,14;0,03;32,43;20,34;19,48;15,14;8,13;3,41;0,93;0,12;0,01;30,76;22,69;21,2;13,35;7,56;3,27;0,89;0,2;0,07;0,02;0
27;Alagoas;Estadual;Urbana;Capital;192,45;200;243,81;237,6;252,81;251,68;12,47;20,58;19,54;18,91;12,24;6,89;3,02;0,72;0,27;1,62;8,66;18,44;23,76;21,37;14,11;7,77;3,07;1,08;0,13;0;17,95;16,09;20,75;19,73;15,31;7,16;2,33;0,67;0;18,93;19,53;24,57;17,97;11,68;5,13;1,89;0,27;0,04;0;30,38;17,54;18,8;16,5;9,87;5,5;1,23;0,18;0;28,51;21,28;21,02;14,53;9,02;4,18;0,9;0,29;0,22;0,05;0
27;Alagoas;Estadual;Urbana;Interior;194,45;202,01;249,18;245,71;247,06;246,99;14,03;19,22;16,09;18,66;12,05;8,67;2,23;2,26;0,61;1,44;9,76;17,97;22,47;19,54;14,34;8,99;4,25;0,95;0,29;0;14,69;15,15;19,79;21,61;15,35;9,14;3,05;1,21;0;16,71;16,72;21,76;17,97;14,97;7,71;2,51;1,23;0,33;0,08;32,78;21,02;19,68;14,84;7,72;2,97;0,85;0,11;0,02;31,04;23,12;21,34;13,14;7,16;3,05;0,94;0,17;0,04;0,01;0
27;Alagoas;Estadual;Urbana;Total;192,81;200,36;245,89;240,75;248,25;247,96;12,75;20,34;18,92;18,86;12,21;7,21;2,88;1;0,34;1,59;8,86;18,35;23,53;21,04;14,15;7,99;3,28;1,06;0,16;0;16,69;15,73;20,37;20,47;15,32;7,93;2,61;0,88;0;18,07;18,44;23,48;17,97;12,96;6,13;2,13;0,64;0,15;0,03;32,29;20,3;19,5;15,19;8,17;3,49;0,93;0,12;0,02;30,52;22,74;21,27;13,43;7,54;3,29;0,93;0,19;0,07;0,02;0
27;Alagoas;Federal;Rural;Capital;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Alagoas;Federal;Rural;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Alagoas;Federal;Rural;Total;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Alagoas;Federal;Total;Capital;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Alagoas;Federal;Total;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Alagoas;Federal;Total;Total;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Alagoas;Federal;Urbana;Capital;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Alagoas;Federal;Urbana;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Alagoas;Federal;Urbana;Total;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Alagoas;Municipal;Rural;Capital;193,19;212,09;0;0;0;0;6,67;26,67;26,67;13,33;13,33;13,33;0;0;0;0;0;13,33;26,67;26,67;20;6,67;6,67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Alagoas;Municipal;Rural;Interior;182,98;197,43;236,1;238,19;0;0;19,74;20,15;15,91;13,4;9,78;5,74;3,05;1,54;0,49;3,38;12,94;22,27;19,82;15,07;11,09;7,08;4,62;2,2;1,06;0,47;22,7;18,41;20,84;17,83;12,18;5,88;1,65;0,51;0;21,22;20,55;21,44;15,77;10,62;5,74;2,85;1,17;0,44;0,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Alagoas;Municipal;Rural;Total;183;197,44;236,1;238,19;0;0;19,72;20,15;15,93;13,4;9,79;5,74;3,05;1,54;0,49;3,38;12,93;22,26;19,83;15,08;11,1;7,08;4,62;2,2;1,06;0,47;22,7;18,41;20,84;17,83;12,18;5,88;1,65;0,51;0;21,22;20,55;21,44;15,77;10,62;5,74;2,85;1,17;0,44;0,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Alagoas;Municipal;Total;Capital;204,37;211,05;249,59;244,95;0;0;9,21;15,01;20,53;19,74;16,13;9,79;4,67;1,58;0,44;1,19;5,45;13,78;20,74;22,8;18,13;11,08;4,63;1,56;0,5;0,14;15,41;14,77;19,05;21,29;16,72;8,44;3,99;0,33;0;13,72;20,32;20,47;21,38;14,22;7,64;1,36;0,72;0;0,17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Alagoas;Municipal;Total;Interior;187,1;199,87;238,54;239,17;0;0;17,55;19,1;16,88;14,6;11,01;6,71;3,24;1,56;0,43;2,81;11,37;20,8;20,32;16,6;12,32;8,09;4,37;2,03;0,89;0,39;21,68;17,6;20,4;18,22;12,92;6,43;2,07;0,69;0;20,59;19,61;21,56;17,01;10,72;6,04;2,77;1,04;0,41;0,24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Alagoas;Municipal;Total;Total;189,18;201,21;238,83;239,32;0;0;16,54;18,61;17,32;15,22;11,63;7,08;3,41;1,56;0,43;2,62;10,66;19,96;20,38;17,34;13,02;8,45;4,4;1,97;0,84;0,36;21,51;17,53;20,37;18,3;13,02;6,48;2,12;0,68;0;20,41;19,63;21,53;17,13;10,81;6,08;2,73;1,03;0,4;0,24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Alagoas;Municipal;Urbana;Capital;204,4;211,05;249,59;244,95;0;0;9,21;14,98;20,51;19,76;16,14;9,78;4,68;1,59;0,44;1,2;5,47;13,78;20,72;22,79;18,13;11,09;4,62;1,57;0,5;0,14;15,41;14,77;19,05;21,29;16,72;8,44;3,99;0,33;0;13,72;20,32;20,47;21,38;14,22;7,64;1,36;0,72;0;0,17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Alagoas;Municipal;Urbana;Interior;189,3;201,17;239,39;239,51;0;0;16,38;18,54;17,4;15,25;11,67;7,23;3,34;1,56;0,39;2,51;10,53;20,02;20,6;17,41;12,98;8,63;4,24;1,94;0,79;0,35;21,32;17,32;20,25;18,35;13,17;6,62;2,22;0,75;0;20,37;19,29;21,61;17,45;10,75;6,15;2,74;1;0,4;0,25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Alagoas;Municipal;Urbana;Total;191,91;202,88;239,74;239,7;0;0;15,14;17,92;17,93;16,03;12,44;7,67;3,57;1,57;0,4;2,28;9,66;18,94;20,62;18,34;13,87;9,05;4,31;1,88;0,74;0,31;21,12;17,23;20,21;18,46;13,3;6,68;2,28;0,73;0;20,14;19,32;21,57;17,59;10,87;6,2;2,69;0,99;0,39;0,25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Alagoas;Privada;Rural;Capital;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Alagoas;Privada;Rural;Interior;223,13;240,16;296,28;309,64;0;0;2,38;7,14;19,05;26,19;21,43;14,29;7,14;2,38;0;0;0;7,14;11,9;19,05;21,43;19,05;11,9;7,14;0;2,38;0;0;6,25;12,5;37,5;18,75;25;0;0;0;0;0;12,5;43,75;6,25;25;12,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Alagoas;Privada;Rural;Total;223,13;240,16;296,28;309,64;0;0;2,38;7,14;19,05;26,19;21,43;14,29;7,14;2,38;0;0;0;7,14;11,9;19,05;21,43;19,05;11,9;7,14;0;2,38;0;0;6,25;12,5;37,5;18,75;25;0;0;0;0;0;12,5;43,75;6,25;25;12,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Alagoas;Privada;Total;Capital;226,8;232,78;279,49;288,45;288,65;299,09;3,43;9,1;13,51;18,67;21,57;16,62;9,83;4,08;1,11;0,26;3,19;5,83;16,58;18,85;19,81;16,61;12,59;3,03;2,41;0,85;7,4;6,58;13,36;16,37;18,66;18,83;11,6;7,2;0;5,13;8,76;11,47;15,81;14,76;15,38;14,98;9,46;3,95;0,29;14,1;10,49;11,46;17,04;20,55;15,11;8,6;2,22;0,43;11,16;10,26;14,91;15,38;14,19;13,29;9,07;6,28;4,43;0,93;0,09
27;Alagoas;Privada;Total;Interior;231,11;238,18;282;289,69;296,6;298,98;5,16;4,05;14,59;19,83;23,16;17,34;9,6;5,42;0,61;0;0,63;6,52;12,34;19,64;23;18,55;13,07;3,96;1,35;0,93;4,76;6,94;14,17;14,9;20,26;19,78;12,98;6,22;0;4,41;4,06;12,48;15,79;21,09;17,83;14,31;5,76;4,26;0;8,22;8,31;13,14;19,75;19,84;18,74;9,37;2,16;0,46;9;10,61;12,86;13,05;22,19;16,21;9,92;2,34;2,02;1,79;0
27;Alagoas;Privada;Total;Total;228,73;235,2;280,36;288,88;291,07;299,06;4,2;6,84;14;19,19;22,29;16,94;9,72;4,68;0,89;0,14;2,04;6,14;14,68;19,2;21,24;17,48;12,81;3,45;1,93;0,89;6,48;6,7;13,64;15,86;19,21;19,16;12,08;6,86;0;4,88;7,12;11,83;15,8;16,96;16,24;14,75;8,17;4,06;0,19;12,31;9,83;11,97;17,87;20,33;16,22;8,83;2,2;0,44;10,5;10,37;14,28;14,67;16,62;14,18;9,33;5,08;3,7;1,2;0,07
27;Alagoas;Privada;Urbana;Capital;226,8;232,78;279,49;288,45;288,65;299,09;3,43;9,1;13,51;18,67;21,57;16,62;9,83;4,08;1,11;0,26;3,19;5,83;16,58;18,85;19,81;16,61;12,59;3,03;2,41;0,85;7,4;6,58;13,36;16,37;18,66;18,83;11,6;7,2;0;5,13;8,76;11,47;15,81;14,76;15,38;14,98;9,46;3,95;0,29;14,1;10,49;11,46;17,04;20,55;15,11;8,6;2,22;0,43;11,16;10,26;14,91;15,38;14,19;13,29;9,07;6,28;4,43;0,93;0,09
27;Alagoas;Privada;Urbana;Interior;231,27;238,14;281,82;289,44;296,6;298,98;5,21;3,99;14,5;19,7;23,2;17,4;9,65;5,48;0,62;0;0,64;6,51;12,35;19,65;23,04;18,54;13,1;3,89;1,38;0,9;4,82;7,03;14,26;14,93;20,04;19,79;12,83;6,3;0;4,46;4,11;12,64;15,83;20,81;17,98;14,18;5,67;4,32;0;8,22;8,31;13,14;19,75;19,84;18,74;9,37;2,16;0,46;9;10,61;12,86;13,05;22,19;16,21;9,92;2,34;2,02;1,79;0
27;Alagoas;Privada;Urbana;Total;228,78;235,16;280,29;288,79;291,07;299,06;4,22;6,83;13,95;19,13;22,29;16,97;9,75;4,7;0,9;0,15;2,06;6,13;14,7;19,2;21,24;17,46;12,81;3,42;1,95;0,87;6,51;6,73;13,68;15,87;19,13;19,16;12,02;6,89;0;4,9;7,16;11,88;15,81;16,85;16,28;14,71;8,15;4,08;0,19;12,31;9,83;11,97;17,87;20,33;16,22;8,83;2,2;0,44;10,5;10,37;14,28;14,67;16,62;14,18;9,33;5,08;3,7;1,2;0,07
27;Alagoas;Total - Estadual e Municipal;Rural;Capital;193,19;212,09;0;0;0;0;6,67;26,67;26,67;13,33;13,33;13,33;0;0;0;0;0;13,33;26,67;26,67;20;6,67;6,67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Alagoas;Total - Estadual e Municipal;Rural;Interior;182,79;197,3;236,55;238,02;245,5;245,09;19,87;20,12;15,95;13,38;9,71;5,72;3,02;1,53;0,49;3,39;12,91;22,35;19,84;15,11;11,05;7,06;4,59;2,19;1,05;0,46;22,33;18,32;20,85;17,99;12,38;5,97;1,66;0,51;0;20,89;20,78;21,83;15,69;10,68;5,65;2,77;1,11;0,41;0,18;34,45;20,91;19,3;14,49;7,67;2,26;0,84;0,08;0;34,26;22,04;20,07;12,25;7,76;2,97;0,36;0,3;0;0;0
