CO_UF;NO_UF;DEPENDENCIA_ADM;LOCALIZACAO;CAPITAL;MEDIA_5_LP;MEDIA_5_MT;MEDIA_9_LP;MEDIA_9_MT;MEDIA_12_LP;MEDIA_12_MT;MEDIA_13_LP;MEDIA_13_MT;MEDIA_14_LP;MEDIA_14_MT;nivel_0_LP5;nivel_1_LP5;nivel_2_LP5;nivel_3_LP5;nivel_4_LP5;nivel_5_LP5;nivel_6_LP5;nivel_7_LP5;nivel_8_LP5;nivel_9_LP5;nivel_0_MT5;nivel_1_MT5;nivel_2_MT5;nivel_3_MT5;nivel_4_MT5;nivel_5_MT5;nivel_6_MT5;nivel_7_MT5;nivel_8_MT5;nivel_9_MT5;nivel_10_MT5;nivel_0_LP9;nivel_1_LP9;nivel_2_LP9;nivel_3_LP9;nivel_4_LP9;nivel_5_LP9;nivel_6_LP9;nivel_7_LP9;nivel_8_LP9;nivel_0_MT9;nivel_1_MT9;nivel_2_MT9;nivel_3_MT9;nivel_4_MT9;nivel_5_MT9;nivel_6_MT9;nivel_7_MT9;nivel_8_MT9;nivel_9_MT9;nivel_0_LPEMT;nivel_1_LPEMT;nivel_2_LPEMT;nivel_3_LPEMT;nivel_4_LPEMT;nivel_5_LPEMT;nivel_6_LPEMT;nivel_7_LPEMT;nivel_8_LPEMT;nivel_0_MTEMT;nivel_1_MTEMT;nivel_2_MTEMT;nivel_3_MTEMT;nivel_4_MTEMT;nivel_5_MTEMT;nivel_6_MTEMT;nivel_7_MTEMT;nivel_8_MTEMT;nivel_9_MTEMT;nivel_10_MTEMT;nivel_0_LPEMI;nivel_1_LPEMI;nivel_2_LPEMI;nivel_3_LPEMI;nivel_4_LPEMI;nivel_5_LPEMI;nivel_6_LPEMI;nivel_7_LPEMI;nivel_8_LPEMI;nivel_0_MTEMI;nivel_1_MTEMI;nivel_2_MTEMI;nivel_3_MTEMI;nivel_4_MTEMI;nivel_5_MTEMI;nivel_6_MTEMI;nivel_7_MTEMI;nivel_8_MTEMI;nivel_9_MTEMI;nivel_10_MTEMI;nivel_0_LPEM;nivel_1_LPEM;nivel_2_LPEM;nivel_3_LPEM;nivel_4_LPEM;nivel_5_LPEM;nivel_6_LPEM;nivel_7_LPEM;nivel_8_LPEM;nivel_0_MTEM;nivel_1_MTEM;nivel_2_MTEM;nivel_3_MTEM;nivel_4_MTEM;nivel_5_MTEM;nivel_6_MTEM;nivel_7_MTEM;nivel_8_MTEM;nivel_9_MTEM;nivel_10_MTEM
31;Minas Gerais;Federal;Urbana;Capital;252,1;255,04;312,72;336,12;343,62;377,19;325,42;346,22;327,29;349,41;2,22;0;0;11,13;11,11;26,68;17,75;17,78;8,9;4,44;2,22;0;0;6,67;11,12;24,45;24,45;15,55;8,88;0;6,66;2,2;0,76;4,25;10,26;12,21;25,71;29,31;13,85;1,45;1,44;2,24;2,24;10,53;11,31;12,95;13,71;16,36;12,43;16,79;1,32;0;3,97;5,31;16;25,29;28,03;16,08;4,01;0;1,32;2,65;0;11,92;14,67;17,31;14,72;17,33;18,71;1,36;2,95;5,23;4,38;13,6;12,22;29,14;20,2;11,09;1,18;5,97;9,22;3,36;4,9;6,85;10,06;18,49;19,22;13,37;8,36;0,2;2,78;4,69;4,34;12,75;12,61;28,74;21,01;11,6;1,47;5,35;8,4;3,29;4,39;7,37;10,54;18,37;18,76;13,78;9,43;0,32
31;Minas Gerais;Federal;Urbana;Interior;231,72;246,43;306,47;324,56;342,7;380,96;324,87;333,53;326,57;338,07;1,54;3,16;8,63;14,84;17,41;18,25;14,43;12,32;7,02;2,4;3,11;0;0,77;9,6;13,94;29,01;22,11;8,38;8,48;2,32;2,3;1,67;3,41;4,31;8,96;16,43;30,79;26,08;7,98;0,38;1,23;2,65;4,2;6,13;14,17;18,38;18,64;20,95;11,37;2,28;2,93;1,09;3,53;4,69;10,67;26,25;29,67;19,47;1,7;1,85;2,27;2,53;4,42;6,6;5,76;12,57;13,15;28,3;22,35;0,19;3,61;2,17;5,43;11,07;19,78;28,35;22,66;6,48;0,46;3,21;4,01;6,67;11,05;14,65;19,69;20,35;11,15;6,65;2,53;0,03;3,55;2,06;5,25;10,46;18,91;28,15;23,33;7,73;0,57;3,08;3,85;6,28;10,41;13,88;18,36;19,6;11,34;8,72;4,43;0,05
31;Minas Gerais;Federal;Urbana;Total;236,87;248,6;308,63;328,55;342,83;380,43;324,94;335,21;326,67;339,58;1,71;2,36;6,45;13,9;15,82;20,38;15,27;13,7;7,5;2,91;2,89;0;0,57;8,86;13,22;27,86;22,7;10,19;8,58;1,73;3,4;1,85;2,49;4,29;9,41;14,97;29,03;27,19;10,01;0,75;1,3;2,51;3,53;7,65;13,18;16,51;16,94;19,36;11,73;7,29;2,71;0,93;3,59;4,78;11,43;26,11;29,43;18,99;2,02;1,58;2,14;2,55;3,8;7,36;7,02;13,24;13,38;26,75;21,84;0,36;3,52;2,57;5,29;11,41;18,78;28,45;22,33;7,09;0,55;3,58;4,7;6,24;10,23;13,62;18,42;20,1;12,21;7,54;3,3;0,06;3,44;2,41;5,13;10,77;18,07;28,22;23,02;8,24;0,69;3,39;4,45;5,88;9,61;13,02;17,32;19,44;12,33;9,4;5,09;0,08
31;Minas Gerais;Municipal;Rural;Interior;206,46;218,99;247,75;246,19;284,84;293,83;;;284,84;293,83;4,13;9,96;14,72;17,38;17,74;16,1;10,69;5,96;2,46;0,85;2,07;6,66;11,72;17,08;18,32;16,43;12,95;8,89;3,97;1,33;0,59;18,23;15,88;16,63;18,5;15,24;10,09;4,1;1,26;0,07;17,43;17,04;19,4;18;14,4;8,64;3,79;1,02;0,21;0,07;12,5;6,25;18,75;18,75;25;12,5;6,25;0;0;6,25;6,25;18,75;25;12,5;25;0;6,25;0;0;0;;;;;;;;;;;;;;;;;;;;;12,5;6,25;18,75;18,75;25;12,5;6,25;0;0;6,25;6,25;18,75;25;12,5;25;0;6,25;0;0;0
31;Minas Gerais;Municipal;Rural;Total;206,46;218,99;247,75;246,19;284,84;293,83;;;284,84;293,83;4,13;9,96;14,72;17,38;17,74;16,1;10,69;5,96;2,46;0,85;2,07;6,66;11,72;17,08;18,32;16,43;12,95;8,89;3,97;1,33;0,59;18,23;15,88;16,63;18,5;15,24;10,09;4,1;1,26;0,07;17,43;17,04;19,4;18;14,4;8,64;3,79;1,02;0,21;0,07;12,5;6,25;18,75;18,75;25;12,5;6,25;0;0;6,25;6,25;18,75;25;12,5;25;0;6,25;0;0;0;;;;;;;;;;;;;;;;;;;;;12,5;6,25;18,75;18,75;25;12,5;6,25;0;0;6,25;6,25;18,75;25;12,5;25;0;6,25;0;0;0
31;Minas Gerais;Municipal;Total;Capital;208,71;219,97;252,5;250,08;;;;;;;4,01;10,52;12,79;16;18,39;16,57;11,77;6,4;2,71;0,84;2,22;6,04;11,6;15,73;19,01;17,29;13,94;8,49;3,82;1,41;0,44;19,84;12,15;13,37;16,93;17,44;12,26;6,14;1,72;0,13;16,95;14,8;17,56;18,45;15,2;10,41;4,45;1,55;0,43;0,21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31;Minas Gerais;Municipal;Total;Interior;212,13;223,42;255,98;253,57;294,24;285,49;317,9;308,12;297,35;288,46;3,86;9,07;12,19;15,76;18,3;16,87;12,44;7,25;3,16;1,1;1,87;5,83;10,2;15,71;18,39;17,33;14,25;9,46;4,66;1,71;0,59;15,84;12,54;15,45;17,56;17,68;12,81;6,24;1,79;0,09;13,83;15,07;18,3;18,77;16,37;10,59;4,93;1,59;0,44;0,12;9,24;6,97;13,22;19,73;25,36;16,97;6,03;2,48;0;11,68;11,67;17,23;19,83;18,25;12,38;6,91;1,28;0,49;0,28;0;5,52;4,28;4,5;12,58;24,13;21,28;22,89;4,82;0;4,26;6,23;9,62;25;20,53;17,49;10,45;2,69;2,88;0,86;0;8,75;6,62;12,08;18,8;25,2;17,53;8,24;2,79;0;10,71;10,95;16,23;20,51;18,55;13,05;7,37;1,46;0,8;0,36;0
31;Minas Gerais;Municipal;Total;Total;211,88;223,17;255,47;253,07;294,24;285,49;317,9;308,12;297,35;288,46;3,88;9,18;12,23;15,77;18,31;16,85;12,39;7,19;3,13;1,08;1,9;5,84;10,3;15,71;18,43;17,33;14,23;9,39;4,59;1,69;0,58;16,41;12,49;15,15;17,47;17,65;12,73;6,23;1,78;0,1;14,28;15,03;18,19;18,73;16,2;10,56;4,86;1,58;0,44;0,13;9,24;6,97;13,22;19,73;25,36;16,97;6,03;2,48;0;11,68;11,67;17,23;19,83;18,25;12,38;6,91;1,28;0,49;0,28;0;5,52;4,28;4,5;12,58;24,13;21,28;22,89;4,82;0;4,26;6,23;9,62;25;20,53;17,49;10,45;2,69;2,88;0,86;0;8,75;6,62;12,08;18,8;25,2;17,53;8,24;2,79;0;10,71;10,95;16,23;20,51;18,55;13,05;7,37;1,46;0,8;0,36;0
31;Minas Gerais;Municipal;Urbana;Capital;208,71;219,97;252,5;250,08;;;;;;;4,01;10,52;12,79;16;18,39;16,57;11,77;6,4;2,71;0,84;2,22;6,04;11,6;15,73;19,01;17,29;13,94;8,49;3,82;1,41;0,44;19,84;12,15;13,37;16,93;17,44;12,26;6,14;1,72;0,13;16,95;14,8;17,56;18,45;15,2;10,41;4,45;1,55;0,43;0,21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31;Minas Gerais;Municipal;Urbana;Interior;212,56;223,75;256,93;254,43;294,41;285,34;317,9;308,12;297,55;288,37;3,84;9,01;12;15,63;18,35;16,92;12,57;7,35;3,21;1,11;1,86;5,77;10,08;15,61;18,39;17,4;14,35;9,5;4,71;1,74;0,59;15,56;12,16;15,31;17,45;17,97;13,13;6,49;1,85;0,09;13,42;14,84;18,17;18,86;16,6;10,81;5,06;1,65;0,47;0,12;9,18;6,99;13,12;19,75;25,37;17,05;6,02;2,53;0;11,79;11,77;17,2;19,73;18,36;12,14;7,04;1,18;0,5;0,29;0;5,52;4,28;4,5;12,58;24,13;21,28;22,89;4,82;0;4,26;6,23;9,62;25;20,53;17,49;10,45;2,69;2,88;0,86;0;8,69;6,63;11,97;18,8;25,2;17,61;8,27;2,84;0;10,78;11,03;16,19;20,44;18,65;12,86;7,49;1,38;0,82;0,36;0
31;Minas Gerais;Municipal;Urbana;Total;212,26;223,46;256,23;253,74;294,41;285,34;317,9;308,12;297,55;288,37;3,86;9,13;12,06;15,66;18,35;16,9;12,51;7,27;3,17;1,09;1,89;5,79;10,2;15,62;18,44;17,39;14,32;9,42;4,64;1,71;0,58;16,24;12,16;15;17,37;17,88;12,99;6,44;1,83;0,1;13,98;14,83;18,07;18,8;16,38;10,75;4,96;1,64;0,46;0,14;9,18;6,99;13,12;19,75;25,37;17,05;6,02;2,53;0;11,79;11,77;17,2;19,73;18,36;12,14;7,04;1,18;0,5;0,29;0;5,52;4,28;4,5;12,58;24,13;21,28;22,89;4,82;0;4,26;6,23;9,62;25;20,53;17,49;10,45;2,69;2,88;0,86;0;8,69;6,63;11,97;18,8;25,2;17,61;8,27;2,84;0;10,78;11,03;16,19;20,44;18,65;12,86;7,49;1,38;0,82;0,36;0
31;Minas Gerais;Total - Estadual e Municipal;Rural;Interior;204,97;217,13;244,09;243,01;257,74;258,2;260,53;271,03;257,78;258,4;4,46;10,34;15,04;17,5;17,85;15,67;10,34;5,67;2,32;0,82;2,25;7,22;12,14;17,36;18,33;16,13;12,56;8,46;3,75;1,24;0,55;21,01;15,9;16,92;17,7;14,26;9,43;3,63;1,1;0,05;19,07;18,06;19,8;17,07;13,36;8,02;3,47;0,83;0,26;0,05;26,77;17,32;19,4;16,6;11,5;6,05;1,97;0,38;0;23,32;22,43;21,78;16,36;9,17;5,02;1,39;0,32;0,21;0;0;29,03;19,47;5,23;23,14;14,9;5,23;0;3;0;19,35;12,68;23,92;17,91;17,91;2,22;3;3;0;0;0;26,81;17,35;19,18;16,7;11,55;6,04;1,94;0,42;0;23,26;22,28;21,81;16,39;9,31;4,98;1,41;0,36;0,21;0;0
31;Minas Gerais;Total - Estadual e Municipal;Rural;Total;204,97;217,13;244,09;243,01;257,74;258,2;260,53;271,03;257,78;258,4;4,46;10,34;15,04;17,5;17,85;15,67;10,34;5,67;2,32;0,82;2,25;7,22;12,14;17,36;18,33;16,13;12,56;8,46;3,75;1,24;0,55;21,01;15,9;16,92;17,7;14,26;9,43;3,63;1,1;0,05;19,07;18,06;19,8;17,07;13,36;8,02;3,47;0,83;0,26;0,05;26,77;17,32;19,4;16,6;11,5;6,05;1,97;0,38;0;23,32;22,43;21,78;16,36;9,17;5,02;1,39;0,32;0,21;0;0;29,03;19,47;5,23;23,14;14,9;5,23;0;3;0;19,35;12,68;23,92;17,91;17,91;2,22;3;3;0;0;0;26,81;17,35;19,18;16,7;11,55;6,04;1,94;0,42;0;23,26;22,28;21,81;16,39;9,31;4,98;1,41;0,36;0,21;0;0
31;Minas Gerais;Total - Estadual e Municipal;Total;Capital;212,3;222,14;252,27;248,48;273,61;267,74;275,64;259,72;273,63;267,68;3,6;9,53;11,75;15,44;18,39;17,2;12,75;7,28;3,06;1;1,94;5,65;11;15,55;18,86;17,39;14,45;9,05;4,07;1,54;0,5;20,41;11,77;13,64;16,35;17,03;12,72;6,19;1,8;0,09;18,31;14,88;17,36;17,88;15,09;9,69;4,62;1,51;0,46;0,21;21,01;11,23;14,99;17,49;16,99;12,29;4,91;1,02;0,07;19,97;18,18;19,88;17,66;11,75;7,5;3,44;1,15;0,36;0,11;0;16,84;10,69;16,86;18,71;20,44;12,06;3,13;1,28;0;29,97;15,09;17,6;19,34;8,47;5,49;3,13;0,92;0;0;0;20,98;11,22;15,01;17,5;17,01;12,29;4,89;1,02;0,07;20,05;18,16;19,86;17,67;11,73;7,48;3,44;1,14;0,36;0,11;0
31;Minas Gerais;Total - Estadual e Municipal;Total;Interior;213,3;224,22;253,43;250,47;273,04;269,5;282,42;277,71;273,16;269,61;3,78;8,92;11,92;15,42;18,14;16,95;12,67;7,58;3,41;1,2;1,85;5,77;10,08;15,51;18,14;17,34;14,35;9,62;4,89;1,81;0,64;17,88;12,73;15,13;17,11;16,94;12,49;5,95;1,68;0,09;16,1;15,66;18,03;17,89;15,4;10,14;4,73;1,55;0,4;0,11;19,27;12,68;16,67;18,82;16,85;10,62;4,08;0,95;0,05;17,76;17,96;20,76;19,08;12,62;7,19;3,11;1,03;0,38;0,11;0;15,33;10,89;13,55;19,05;18,85;14,9;6,09;1,28;0,06;15,8;14,86;17,68;20,56;13,93;9,67;5,03;1,66;0,67;0,14;0;19,22;12,66;16,63;18,83;16,88;10,67;4,11;0,95;0,05;17,73;17,92;20,72;19,1;12,63;7,22;3,14;1,04;0,39;0,11;0
31;Minas Gerais;Total - Estadual e Municipal;Total;Total;213,21;224,03;253,33;250,29;273,09;269,33;282,01;276,64;273,21;269,42;3,77;8,98;11,91;15,42;18,17;16,98;12,67;7,56;3,38;1,18;1,86;5,76;10,16;15,52;18,2;17,34;14,36;9,57;4,81;1,79;0,63;18,11;12,65;14,99;17,04;16,95;12,51;5,97;1,69;0,09;16,3;15,59;17,97;17,88;15,37;10,1;4,72;1,55;0,41;0,12;19,44;12,54;16,51;18,69;16,87;10,78;4,16;0,96;0,05;17,98;17,98;20,68;18,94;12,53;7,22;3,14;1,05;0,38;0,11;0;15,42;10,88;13,75;19,03;18,94;14,73;5,92;1,28;0,05;16,65;14,87;17,67;20,49;13,61;9,42;4,92;1,61;0,63;0,13;0;19,39;12,52;16,47;18,7;16,89;10,83;4,19;0,96;0,05;17,96;17,94;20,64;18,96;12,55;7,24;3,16;1,05;0,38;0,11;0
31;Minas Gerais;Total - Estadual e Municipal;Urbana;Capital;212,3;222,14;252,27;248,48;273,61;267,74;275,64;259,72;273,63;267,68;3,6;9,53;11,75;15,44;18,39;17,2;12,75;7,28;3,06;1;1,94;5,65;11;15,55;18,86;17,39;14,45;9,05;4,07;1,54;0,5;20,41;11,77;13,64;16,35;17,03;12,72;6,19;1,8;0,09;18,31;14,88;17,36;17,88;15,09;9,69;4,62;1,51;0,46;0,21;21,01;11,23;14,99;17,49;16,99;12,29;4,91;1,02;0,07;19,97;18,18;19,88;17,66;11,75;7,5;3,44;1,15;0,36;0,11;0;16,84;10,69;16,86;18,71;20,44;12,06;3,13;1,28;0;29,97;15,09;17,6;19,34;8,47;5,49;3,13;0,92;0;0;0;20,98;11,22;15,01;17,5;17,01;12,29;4,89;1,02;0,07;20,05;18,16;19,86;17,67;11,73;7,48;3,44;1,14;0,36;0,11;0
31;Minas Gerais;Total - Estadual e Municipal;Urbana;Interior;213,83;224,67;253,9;250,84;273,39;269,76;282,99;277,88;273,52;269,87;3,74;8,83;11,73;15,29;18,16;17,04;12,82;7,7;3,48;1,22;1,83;5,68;9,94;15,39;18,13;17,42;14,46;9,7;4,96;1,85;0,65;17,73;12,58;15,04;17,08;17,08;12,64;6,06;1,7;0,09;15,95;15,54;17,94;17,93;15,5;10,24;4,79;1,59;0,41;0,11;19,1;12,57;16,61;18,88;16,98;10,72;4,13;0,96;0,05;17,63;17,86;20,74;19,14;12,69;7,24;3,15;1,05;0,39;0,11;0;14,97;10,66;13,77;18,95;18,95;15,16;6,25;1,23;0,06;15,71;14,92;17,51;20,63;13,83;9,87;5,09;1,62;0,68;0,14;0;19,05;12,55;16,57;18,88;17;10,78;4,16;0,97;0,05;17,61;17,82;20,7;19,16;12,71;7,27;3,17;1,06;0,39;0,11;0
31;Minas Gerais;Total - Estadual e Municipal;Urbana;Total;213,69;224,43;253,74;250,62;273,41;269,56;282,54;276,78;273,53;269,65;3,73;8,9;11,73;15,3;18,18;17,05;12,81;7,66;3,44;1,2;1,84;5,68;10,05;15,41;18,2;17,41;14,46;9,64;4,87;1,82;0,63;17,98;12,5;14,91;17,01;17,07;12,65;6,07;1,71;0,09;16,18;15,48;17,88;17,92;15,46;10,19;4,77;1,58;0,42;0,12;19,29;12,44;16,45;18,74;16,98;10,88;4,21;0,97;0,05;17,87;17,89;20,65;18,99;12,6;7,26;3,18;1,06;0,38;0,11;0;15,09;10,67;13,96;18,93;19,04;14,97;6,06;1,23;0,05;16,58;14,93;17,52;20,55;13,5;9,6;4,97;1,58;0,64;0,13;0;19,24;12,42;16,42;18,74;17;10,93;4,23;0,97;0,05;17,85;17,86;20,61;19,01;12,61;7,29;3,2;1,07;0,39;0,11;0
31;Minas Gerais;Total - Federal, Estadual e Municipal;Rural;Interior;204,97;217,13;244,09;243,01;257,74;258,2;307,08;307,06;276,76;277,04;4,46;10,34;15,04;17,5;17,85;15,67;10,34;5,67;2,32;0,82;2,25;7,22;12,14;17,36;18,33;16,13;12,56;8,46;3,75;1,24;0,55;21,01;15,9;16,92;17,7;14,26;9,43;3,63;1,1;0,05;19,07;18,06;19,8;17,07;13,36;8,02;3,47;0,83;0,26;0,05;26,77;17,32;19,4;16,6;11,5;6,05;1,97;0,38;0;23,32;22,43;21,78;16,36;9,17;5,02;1,39;0,32;0,21;0;0;6,73;4,47;9,52;17,49;24,3;22,07;11,6;3,25;0,58;6,52;7,55;13,24;16,91;18,58;16,62;10,4;6,55;3;0,62;0;19,04;12,37;15,59;16,94;16,43;12,23;5,68;1,49;0,22;16,84;16,69;18,49;16,57;12,8;9,49;4,86;2,72;1,29;0,24;0
31;Minas Gerais;Total - Federal, Estadual e Municipal;Rural;Total;204,97;217,13;244,09;243,01;257,74;258,2;307,08;307,06;276,76;277,04;4,46;10,34;15,04;17,5;17,85;15,67;10,34;5,67;2,32;0,82;2,25;7,22;12,14;17,36;18,33;16,13;12,56;8,46;3,75;1,24;0,55;21,01;15,9;16,92;17,7;14,26;9,43;3,63;1,1;0,05;19,07;18,06;19,8;17,07;13,36;8,02;3,47;0,83;0,26;0,05;26,77;17,32;19,4;16,6;11,5;6,05;1,97;0,38;0;23,32;22,43;21,78;16,36;9,17;5,02;1,39;0,32;0,21;0;0;6,73;4,47;9,52;17,49;24,3;22,07;11,6;3,25;0,58;6,52;7,55;13,24;16,91;18,58;16,62;10,4;6,55;3;0,62;0;19,04;12,37;15,59;16,94;16,43;12,23;5,68;1,49;0,22;16,84;16,69;18,49;16,57;12,8;9,49;4,86;2,72;1,29;0,24;0
31;Minas Gerais;Total - Federal, Estadual e Municipal;Total;Capital;212,41;222,22;252,69;249,08;274,03;268,39;318,76;334,65;276,55;272,12;3,59;9,51;11,72;15,43;18,37;17,23;12,76;7,31;3,07;1,01;1,94;5,63;10,97;15,53;18,84;17,41;14,48;9,07;4,09;1,53;0,52;20,28;11,7;13,57;16,31;17;12,81;6,34;1,89;0,1;18,19;14,79;17,25;17,82;15,06;9,71;4,69;1,61;0,55;0,33;20,89;11,16;14,93;17,42;16,98;12,37;5,04;1,11;0,09;19,85;18,08;19,78;17,55;11,75;7,54;3,52;1,23;0,46;0,22;0,01;4,8;5,96;6,05;14,29;13,32;26,85;17,92;9,78;1,02;9,18;10;5,26;6,83;7,07;9,45;16,44;16,77;11,58;7,25;0,17;19,99;10,87;14,43;17,24;16,77;13,19;5,77;1,6;0,15;19,25;17,63;18,96;16,95;11,49;7,65;4,25;2,1;1,09;0,62;0,02
31;Minas Gerais;Total - Federal, Estadual e Municipal;Total;Interior;213,32;224,23;253,5;250,57;273,31;269,93;312,29;316,2;275,65;272,71;3,78;8,92;11,92;15,42;18,14;16,95;12,67;7,59;3,41;1,2;1,85;5,77;10,07;15,51;18,13;17,35;14,36;9,62;4,89;1,81;0,64;17,86;12,72;15,11;17,1;16,94;12,52;5,97;1,68;0,09;16,08;15,64;18,01;17,87;15,4;10,15;4,75;1,58;0,42;0,11;19,21;12,63;16,62;18,77;16,83;10,68;4,18;1,02;0,05;17,7;17,9;20,69;19,02;12,59;7,18;3,15;1,08;0,49;0,19;0;6,65;4,43;8,05;14,11;20,6;24,24;16,84;4,69;0,4;6,53;7,05;10,36;14,31;15,34;16,98;15,01;8,17;4,62;1,62;0,02;18,46;12,14;16,11;18,49;17,06;11,49;4,94;1,24;0,07;17,03;17,25;20,07;18,74;12,76;7,77;3,86;1,51;0,74;0,28;0,01
31;Minas Gerais;Total - Federal, Estadual e Municipal;Total;Total;213,23;224,05;253,43;250,43;273,38;269,78;312,89;317,89;275,73;272,65;3,77;8,97;11,9;15,42;18,16;16,98;12,68;7,56;3,38;1,18;1,86;5,76;10,15;15,51;18,2;17,35;14,37;9,57;4,82;1,78;0,63;18,08;12,63;14,97;17,02;16,95;12,54;6,01;1,7;0,09;16,27;15,56;17,94;17,87;15,37;10,11;4,74;1,58;0,43;0,13;19,37;12,49;16,46;18,64;16,85;10,84;4,27;1,03;0,06;17,91;17,92;20,6;18,88;12,51;7,22;3,18;1,1;0,49;0,2;0;6,48;4,57;7,87;14,12;19,93;24,48;16,94;5,15;0,46;6,77;7,32;9,89;13,63;14,58;16,29;15,14;8,96;5,25;2,13;0,03;18,6;12,02;15,94;18,37;17,03;11,65;5,02;1,28;0,08;17,24;17,29;19,96;18,56;12,63;7,76;3,9;1,56;0,77;0,31;0,01
31;Minas Gerais;Total - Federal, Estadual e Municipal;Urbana;Capital;212,41;222,22;252,69;249,08;274,03;268,39;318,76;334,65;276,55;272,12;3,59;9,51;11,72;15,43;18,37;17,23;12,76;7,31;3,07;1,01;1,94;5,63;10,97;15,53;18,84;17,41;14,48;9,07;4,09;1,53;0,52;20,28;11,7;13,57;16,31;17;12,81;6,34;1,89;0,1;18,19;14,79;17,25;17,82;15,06;9,71;4,69;1,61;0,55;0,33;20,89;11,16;14,93;17,42;16,98;12,37;5,04;1,11;0,09;19,85;18,08;19,78;17,55;11,75;7,54;3,52;1,23;0,46;0,22;0,01;4,8;5,96;6,05;14,29;13,32;26,85;17,92;9,78;1,02;9,18;10;5,26;6,83;7,07;9,45;16,44;16,77;11,58;7,25;0,17;19,99;10,87;14,43;17,24;16,77;13,19;5,77;1,6;0,15;19,25;17,63;18,96;16,95;11,49;7,65;4,25;2,1;1,09;0,62;0,02
31;Minas Gerais;Total - Federal, Estadual e Municipal;Urbana;Interior;213,85;224,69;253,97;250,94;273,66;270,2;313,76;318,77;275,61;272,55;3,74;8,83;11,72;15,29;18,16;17,04;12,82;7,71;3,48;1,22;1,83;5,68;9,94;15,39;18,12;17,42;14,47;9,7;4,96;1,85;0,65;17,7;12,56;15,02;17,07;17,08;12,67;6,09;1,71;0,09;15,93;15,52;17,92;17,91;15,5;10,25;4,81;1,61;0,43;0,11;19,04;12,53;16,56;18,82;16,95;10,78;4,23;1,04;0,05;17,57;17,8;20,67;19,08;12,67;7,23;3,19;1,1;0,5;0,2;0;6,63;4,42;7,64;13,16;19,56;24,85;18,3;5,09;0,35;6,53;6,91;9,55;13,59;14,43;17,08;16,3;8,62;5,07;1,9;0,02;18,44;12,13;16,13;18,54;17,08;11,46;4,92;1,23;0,07;17,04;17,27;20,13;18,81;12,76;7,71;3,82;1,46;0,72;0,28;0,01
31;Minas Gerais;Total - Federal, Estadual e Municipal;Urbana;Total;213,71;224,45;253,85;250,77;273,7;270,02;314,33;320,58;275,7;272,51;3,73;8,89;11,72;15,3;18,18;17,05;12,81;7,67;3,44;1,2;1,84;5,67;10,04;15,4;18,19;17,42;14,47;9,64;4,88;1,82;0,64;17,95;12,48;14,89;16,99;17,07;12,68;6,11;1,73;0,1;16,15;15,45;17,86;17,9;15,46;10,2;4,8;1,61;0,44;0,13;19,22;12,39;16,4;18,68;16,95;10,94;4,31;1,04;0,06;17,8;17,83;20,58;18,93;12,58;7,26;3,22;1,11;0,49;0,2;0;6,42;4,6;7,46;13,29;18,85;25,08;18,26;5,63;0,43;6,83;7,26;9,06;12,82;13,59;16,21;16,31;9,55;5,81;2,51;0,04;18,59;12,01;15,96;18,41;17,05;11,64;5;1,27;0,08;17,26;17,31;20,01;18,63;12,63;7,7;3,87;1,53;0,76;0,31;0,01
32;Espírito Santo;Estadual;Rural;Interior;227,85;237,44;263,46;264,7;289,76;293,17;280,34;277,65;288,89;291,73;1,92;4,14;10,64;11,9;18,7;20,3;14,58;7,47;8,51;1,83;1,02;2,53;7,4;14,77;15,04;19,2;14,94;13,16;7,91;3,4;0,63;11,94;10,36;15,09;18,73;18,2;16,97;6,82;1,9;0;10,94;11,05;14,92;18,66;18,94;15,21;5,81;3,94;0,53;0;9,09;11,43;15,38;19,8;20,11;15,45;6,51;2,23;0;7,89;11,37;17,59;18,47;18,8;13,69;7,28;4,1;0,81;0;0;11,04;12,73;20,54;20,8;20,46;9,59;3,23;1,61;0;12,82;14,18;25,3;17,49;12,82;9,51;6,28;1,61;0;0;0;9,27;11,55;15,86;19,89;20,14;14,91;6,2;2,17;0;8,35;11,63;18,3;18,38;18,24;13,31;7,19;3,87;0,73;0;0
32;Espírito Santo;Estadual;Rural;Total;227,85;237,44;263,46;264,7;289,76;293,17;280,34;277,65;288,89;291,73;1,92;4,14;10,64;11,9;18,7;20,3;14,58;7,47;8,51;1,83;1,02;2,53;7,4;14,77;15,04;19,2;14,94;13,16;7,91;3,4;0,63;11,94;10,36;15,09;18,73;18,2;16,97;6,82;1,9;0;10,94;11,05;14,92;18,66;18,94;15,21;5,81;3,94;0,53;0;9,09;11,43;15,38;19,8;20,11;15,45;6,51;2,23;0;7,89;11,37;17,59;18,47;18,8;13,69;7,28;4,1;0,81;0;0;11,04;12,73;20,54;20,8;20,46;9,59;3,23;1,61;0;12,82;14,18;25,3;17,49;12,82;9,51;6,28;1,61;0;0;0;9,27;11,55;15,86;19,89;20,14;14,91;6,2;2,17;0;8,35;11,63;18,3;18,38;18,24;13,31;7,19;3,87;0,73;0;0
