CO_REGIAO;NO_REGIAO;DEPENDENCIA_ADM;LOCALIZACAO;CAPITAL;MEDIA_5_LP;MEDIA_5_MT;MEDIA_9_LP;MEDIA_9_MT;MEDIA_12_LP;MEDIA_12_MT;MEDIA_13_LP;MEDIA_13_MT;MEDIA_14_LP;MEDIA_14_MT;nivel_0_LP5;nivel_1_LP5;nivel_2_LP5;nivel_3_LP5;nivel_4_LP5;nivel_5_LP5;nivel_6_LP5;nivel_7_LP5;nivel_8_LP5;nivel_9_LP5;nivel_0_MT5;nivel_1_MT5;nivel_2_MT5;nivel_3_MT5;nivel_4_MT5;nivel_5_MT5;nivel_6_MT5;nivel_7_MT5;nivel_8_MT5;nivel_9_MT5;nivel_10_MT5;nivel_0_LP9;nivel_1_LP9;nivel_2_LP9;nivel_3_LP9;nivel_4_LP9;nivel_5_LP9;nivel_6_LP9;nivel_7_LP9;nivel_8_LP9;nivel_0_MT9;nivel_1_MT9;nivel_2_MT9;nivel_3_MT9;nivel_4_MT9;nivel_5_MT9;nivel_6_MT9;nivel_7_MT9;nivel_8_MT9;nivel_9_MT9;nivel_0_LPEMT;nivel_1_LPEMT;nivel_2_LPEMT;nivel_3_LPEMT;nivel_4_LPEMT;nivel_5_LPEMT;nivel_6_LPEMT;nivel_7_LPEMT;nivel_8_LPEMT;nivel_0_MTEMT;nivel_1_MTEMT;nivel_2_MTEMT;nivel_3_MTEMT;nivel_4_MTEMT;nivel_5_MTEMT;nivel_6_MTEMT;nivel_7_MTEMT;nivel_8_MTEMT;nivel_9_MTEMT;nivel_10_MTEMT;nivel_0_LPEMI;nivel_1_LPEMI;nivel_2_LPEMI;nivel_3_LPEMI;nivel_4_LPEMI;nivel_5_LPEMI;nivel_6_LPEMI;nivel_7_LPEMI;nivel_8_LPEMI;nivel_0_MTEMI;nivel_1_MTEMI;nivel_2_MTEMI;nivel_3_MTEMI;nivel_4_MTEMI;nivel_5_MTEMI;nivel_6_MTEMI;nivel_7_MTEMI;nivel_8_MTEMI;nivel_9_MTEMI;nivel_10_MTEMI;nivel_0_LPEM;nivel_1_LPEM;nivel_2_LPEM;nivel_3_LPEM;nivel_4_LPEM;nivel_5_LPEM;nivel_6_LPEM;nivel_7_LPEM;nivel_8_LPEM;nivel_0_MTEM;nivel_1_MTEM;nivel_2_MTEM;nivel_3_MTEM;nivel_4_MTEM;nivel_5_MTEM;nivel_6_MTEM;nivel_7_MTEM;nivel_8_MTEM;nivel_9_MTEM;nivel_10_MTEM
5;Centro-Oeste;Estadual;Total;Interior;202,63;213,6;257;255,35;275,18;271,33;288,44;285,19;275,38;271,54;5,23;12,17;14,25;17,22;17,8;14,97;9,8;5,58;2,08;0,89;2,36;7,61;13,15;18,71;19,1;15,11;12,06;6,92;3,25;1,28;0,46;15,1;12,3;15,51;18,11;17,81;13,13;6,17;1,75;0,11;13,79;14,61;18,03;18,42;15,7;10,86;5,51;2,21;0,64;0,21;17,17;12,84;17,01;20,01;17,14;10,63;4,19;0,92;0,08;16,84;18,24;20,74;18,93;12,16;7,08;3,62;1,59;0,66;0,14;0;9,76;8,09;18,81;19,78;21,6;13,07;6,37;2,41;0,11;9,15;13,52;19,28;25,81;12,51;11,44;5,22;1,07;1,79;0,21;0;17,06;12,77;17,04;20,01;17,21;10,67;4,23;0,95;0,08;16,72;18,17;20,72;19,03;12,16;7,15;3,64;1,58;0,68;0,14;0
5;Centro-Oeste;Estadual;Total;Total;212,37;221,73;255,5;253,07;274,07;269,3;292,29;285,09;274,36;269,56;3,56;8,45;11,55;16,31;19,43;17,86;12,36;6,79;2,73;0,96;1,79;5,26;10,51;16,26;19,47;17,99;14,59;8,54;3,9;1,32;0,37;16,22;12,44;15,35;17,88;17,43;12,81;6,07;1,7;0,09;14,89;14,88;18,23;18,38;15,47;10,31;5,1;1,98;0,58;0,19;18,5;12,67;16,6;19,25;16,92;10,71;4,33;0,95;0,07;18,25;18,46;20,7;18,42;12;6,73;3,3;1,41;0,59;0,13;0;9,24;6,92;15,6;19,99;22,38;16,94;7,04;1,83;0,07;10,78;13,75;18,47;23,05;13,15;11,16;5,78;2,12;1,23;0,5;0;18,35;12,58;16,58;19,26;17,01;10,8;4,38;0,96;0,07;18,13;18,39;20,66;18,5;12,02;6,8;3,34;1,42;0,6;0,14;0
5;Centro-Oeste;Estadual;Urbana;Capital;215,84;224,57;252,64;248,42;272,07;265,49;298,7;284,92;272,54;265,83;3,07;7,16;10,61;15,83;19,87;18,93;13,28;7,27;3,01;0,98;1,61;4,51;9,64;15,35;19,45;19,01;15,38;9,16;4,19;1,35;0,36;18,5;12,58;14,91;17,45;16,73;12,23;5,93;1,61;0,06;17,17;15,33;18,57;18,33;15,03;9,23;4,25;1,5;0,45;0,13;20,96;12,34;15,77;17,82;16,56;10,85;4,63;1;0,07;20,97;18,86;20,58;17,41;11,71;6,08;2,72;1,07;0,46;0,12;0;8,37;4,97;10,26;20,33;23,67;23,38;8,15;0,86;0;13,51;14,15;17,12;18,45;14,22;10,68;6,71;3,88;0,29;0,97;0;20,74;12,21;15,67;17,87;16,68;11,07;4,7;1;0,07;20,84;18,78;20,52;17,43;11,76;6,16;2,79;1,12;0,45;0,14;0
5;Centro-Oeste;Estadual;Urbana;Interior;204,15;215,13;257,69;256,04;276,28;272,18;289,85;286,03;276,48;272,37;4,96;11,67;14,01;16,95;17,7;15,54;10,18;5,8;2,27;0,91;2,11;7,37;12,93;18,04;19,29;15,36;12,44;7,23;3,37;1,36;0,49;14,8;12,1;15,39;18,15;18,02;13,33;6,29;1,8;0,11;13,49;14,41;17,94;18,46;15,88;11,03;5,65;2,26;0,66;0,21;16,5;12,58;16,92;20,21;17,49;10,92;4,33;0,96;0,08;16,42;17,95;20,71;19,06;12,38;7,25;3,74;1,66;0,69;0,13;0;9,33;7,48;18,65;19,3;22,1;13,44;6,88;2,71;0,12;9,06;13,05;19,72;25,65;12,09;11,4;5,59;1,2;2,02;0,24;0;16,4;12,51;16,95;20,2;17,56;10,96;4,37;0,99;0,08;16,32;17,88;20,69;19,15;12,38;7,31;3,77;1,65;0,71;0,13;0
5;Centro-Oeste;Estadual;Urbana;Total;213,28;222,49;256,1;253,63;274,78;269,8;293,42;285,58;275,07;270,04;3,48;8,15;11,35;16,07;19,39;18,19;12,6;6,95;2,85;0,96;1,72;5,13;10,36;15,94;19,42;18,21;14,73;8,74;4,01;1,35;0,39;15,97;12,25;15,23;17,93;17,61;12,99;6,18;1,74;0,1;14,65;14,7;18,14;18,42;15,61;10,46;5,21;2,02;0,59;0,19;18,09;12,49;16,51;19,36;17,16;10,89;4,44;0,98;0,08;18,04;18,27;20,66;18,47;12,15;6,84;3,38;1,45;0,6;0,13;0;8,95;6,47;15,27;19,71;22,73;17,45;7,39;1,97;0,07;10,85;13,49;18,67;22,75;12,95;11,11;6,04;2,28;1,32;0,53;0;17,95;12,4;16,49;19,37;17,24;11;4,48;0,99;0,08;17,93;18,2;20,63;18,54;12,16;6,9;3,42;1,46;0,62;0,14;0
5;Centro-Oeste;Federal;Rural;Capital;;;;;;;289,76;284,02;289,76;284,02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11,92;5,98;16,58;14,1;27,81;16,48;7,14;0;0;7,41;13,8;22,41;23,24;17,19;10,14;4,13;1,67;0;0;0;11,92;5,98;16,58;14,1;27,81;16,48;7,14;0;0;7,41;13,8;22,41;23,24;17,19;10,14;4,13;1,67;0;0;0
5;Centro-Oeste;Federal;Rural;Interior;;;;;;;295,79;300,75;295,79;300,75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8,67;6,96;14,83;20,05;20,31;15,32;12,1;1,75;0;7,25;8,03;16,37;17,29;19,79;16,23;7,82;5,72;0,93;0,57;0;8,67;6,96;14,83;20,05;20,31;15,32;12,1;1,75;0;7,25;8,03;16,37;17,29;19,79;16,23;7,82;5,72;0,93;0,57;0
5;Centro-Oeste;Federal;Rural;Total;;;;;;;294,53;297,24;294,53;297,24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9,35;6,75;15,2;18,81;21,89;15,57;11,06;1,39;0;7,28;9,24;17,64;18,54;19,25;14,95;7,05;4,87;0,74;0,45;0;9,35;6,75;15,2;18,81;21,89;15,57;11,06;1,39;0;7,28;9,24;17,64;18,54;19,25;14,95;7,05;4,87;0,74;0,45;0
5;Centro-Oeste;Federal;Total;Capital;232,19;244,8;304,75;325,83;320,38;342,62;299,91;299,69;307,13;314,84;1,92;5,63;9,33;7,55;11,25;24,43;24,64;5,7;9,54;0;0;1,85;5,7;7,55;17,02;13,18;30,13;16,95;5,7;1,92;0;4,15;3,03;3,99;9,42;16,22;27,55;21,74;13,37;0,53;2,03;1,62;4,61;7,17;13,26;17,17;19,17;18,01;11,45;5,5;7,3;2,76;7,15;8,82;16,94;27,69;20,01;8,08;1,25;5,54;3,18;4,52;8,8;11,81;15,57;18,8;12,85;11,59;7,07;0,26;10,26;6,72;9,89;14,52;21,57;18,71;16,2;2,14;0;8,55;9,73;16,55;19,02;15,64;11,51;8,63;4,92;4,83;0,62;0;9,22;5,33;8,92;12,51;19,94;21,88;17,54;4,23;0,44;7,49;7,42;12,31;15,41;14,28;12,95;12,22;7,72;7,22;2,89;0,09
5;Centro-Oeste;Federal;Total;Interior;;;;;291,28;279,03;300,6;295,87;300,46;295,62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10,31;7,59;12,3;27,47;20,18;14,73;5,01;2,43;0;7,44;10,01;30,49;22,31;17,6;7,29;4,86;0;0;0;0;6,4;5,87;13,42;20,52;22,7;18,55;9,73;2,59;0,23;6,71;10,53;16,26;19,72;18,33;15,48;8,69;3,37;0,72;0,18;0;6,46;5,89;13,4;20,63;22,66;18,49;9,66;2,59;0,22;6,72;10,53;16,47;19,76;18,32;15,36;8,63;3,32;0,71;0,18;0
5;Centro-Oeste;Federal;Total;Total;232,19;244,8;304,75;325,83;318,61;338,75;300,39;297,01;303,08;303,17;1,92;5,63;9,33;7,55;11,25;24,43;24,64;5,7;9,54;0;0;1,85;5,7;7,55;17,02;13,18;30,13;16,95;5,7;1,92;0;4,15;3,03;3,99;9,42;16,22;27,55;21,74;13,37;0,53;2,03;1,62;4,61;7,17;13,26;17,17;19,17;18,01;11,45;5,5;7,49;3,05;7,46;9,95;17,13;26,9;19,1;7,74;1,17;5,66;3,6;6,11;9,62;12,16;15,07;17,95;12,07;10,89;6,64;0,25;7,55;6,12;12,37;18,73;22,36;18,59;11,66;2,45;0,16;7,26;10,3;16,35;19,51;17,53;14,3;8,67;3,83;1,94;0,31;0;7,54;5,67;11,64;17,44;21,59;19,82;12,76;3,23;0,31;7,02;9,31;14,84;18,05;16,73;14,41;10,04;5,05;3,26;1,25;0,04
5;Centro-Oeste;Federal;Urbana;Capital;232,19;244,8;304,75;325,83;320,38;342,62;301,76;302,53;309,05;318,24;1,92;5,63;9,33;7,55;11,25;24,43;24,64;5,7;9,54;0;0;1,85;5,7;7,55;17,02;13,18;30,13;16,95;5,7;1,92;0;4,15;3,03;3,99;9,42;16,22;27,55;21,74;13,37;0,53;2,03;1,62;4,61;7,17;13,26;17,17;19,17;18,01;11,45;5,5;7,3;2,76;7,15;8,82;16,94;27,69;20,01;8,08;1,25;5,54;3,18;4,52;8,8;11,81;15,57;18,8;12,85;11,59;7,07;0,26;9,96;6,86;8,67;14,6;20,44;19,11;17,84;2,52;0;8,76;8,99;15,48;18,25;15,35;11,76;9,44;5,51;5,71;0,73;0;8,92;5,25;8,08;12,33;19,07;22,47;18,69;4,7;0,49;7,5;6,72;11,19;14,55;13,96;13,26;13,11;8,39;8,01;3,21;0,1
5;Centro-Oeste;Federal;Urbana;Interior;;;;;291,28;279,03;302,17;294,28;301,95;293,98;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10,31;7,59;12,3;27,47;20,18;14,73;5,01;2,43;0;7,44;10,01;30,49;22,31;17,6;7,29;4,86;0;0;0;0;5,66;5,51;12,96;20,68;23,47;19,6;8,95;2,86;0,3;6,53;11,35;16,23;20,52;17,85;15,24;8,97;2,6;0,65;0,06;0;5,76;5,55;12,95;20,81;23,41;19,5;8,88;2,85;0,3;6,55;11,33;16,5;20,55;17,85;15,08;8,89;2,55;0,64;0,06;0
5;Centro-Oeste;Federal;Urbana;Total;232,19;244,8;304,75;325,83;318,61;338,75;302,03;296,94;305,04;304,53;1,92;5,63;9,33;7,55;11,25;24,43;24,64;5,7;9,54;0;0;1,85;5,7;7,55;17,02;13,18;30,13;16,95;5,7;1,92;0;4,15;3,03;3,99;9,42;16,22;27,55;21,74;13,37;0,53;2,03;1,62;4,61;7,17;13,26;17,17;19,17;18,01;11,45;5,5;7,49;3,05;7,46;9,95;17,13;26,9;19,1;7,74;1,17;5,66;3,6;6,11;9,62;12,16;15,07;17,95;12,07;10,89;6,64;0,25;7,05;5,95;11,58;18,71;22,49;19,44;11,82;2,75;0,21;7,25;10,59;15,99;19,79;17,04;14,12;9,13;3,54;2,28;0,27;0;7,13;5,42;10,83;17,12;21,52;20,79;13,14;3,66;0,38;6,96;9,32;14,19;17,94;16,16;14,29;10,73;5,09;3,84;1,43;0,05
5;Centro-Oeste;Municipal;Rural;Capital;193,3;203,47;241,13;240,55;;;252,81;265,5;252,81;265,5;5,27;16,26;19,65;16,99;15,21;14,53;7,41;2,24;1,44;1,01;3,21;8,92;14,66;21,07;22,16;14,4;7,18;4,74;3,43;0,23;0;20,75;18,63;16,8;18,3;12,88;9,04;2,33;1,27;0;16,39;23,57;24,46;14,5;10,2;7,7;2,45;0,36;0,39;0;;;;;;;;;;;;;;;;;;;;;27,59;17,24;20,69;20,69;10,34;3,45;0;0;0;20,69;13,79;20,69;27,59;6,9;10,34;0;0;0;0;0;27,59;17,24;20,69;20,69;10,34;3,45;0;0;0;20,69;13,79;20,69;27,59;6,9;10,34;0;0;0;0;0
5;Centro-Oeste;Municipal;Rural;Interior;191,48;201,16;238,15;236,98;;;;;;;7,32;15,55;17,84;17,97;16,05;12,86;6,83;3,69;1,31;0,58;4,71;11,51;16,96;18,8;17,98;12,66;8,79;5,35;2,26;0,81;0,18;24,22;16,62;19,06;16,73;12,85;7,38;2,44;0,65;0,05;21,75;20,28;20,28;17,17;10,19;6,57;2,72;0,83;0,14;0,07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-Oeste;Municipal;Rural;Total;191,57;201,27;238,35;237,22;;;252,81;265,5;252,81;265,5;7,22;15,59;17,92;17,92;16,01;12,94;6,86;3,62;1,32;0,6;4,64;11,39;16,85;18,91;18,17;12,74;8,71;5,32;2,32;0,79;0,17;23,99;16,75;18,91;16,83;12,85;7,49;2,43;0,69;0,05;21,38;20,5;20,56;16,99;10,19;6,64;2,7;0,8;0,16;0,07;;;;;;;;;;;;;;;;;;;;;27,59;17,24;20,69;20,69;10,34;3,45;0;0;0;20,69;13,79;20,69;27,59;6,9;10,34;0;0;0;0;0;27,59;17,24;20,69;20,69;10,34;3,45;0;0;0;20,69;13,79;20,69;27,59;6,9;10,34;0;0;0;0;0
5;Centro-Oeste;Municipal;Total;Capital;212,21;221,33;259,03;253,15;;;252,81;265,5;252,81;265,5;4,12;9,57;12,29;15,4;17,69;16,37;12,16;7,65;3,42;1,33;1,89;5,84;11,14;16,83;18,75;16,78;13,02;8,83;4,58;1,76;0,58;13,85;12,15;15,88;17,31;18,53;13,69;6,61;1,91;0,06;13,41;16,02;18,34;18,92;16,04;10,27;5,08;1,43;0,42;0,09;;;;;;;;;;;;;;;;;;;;;27,59;17,24;20,69;20,69;10,34;3,45;0;0;0;20,69;13,79;20,69;27,59;6,9;10,34;0;0;0;0;0;27,59;17,24;20,69;20,69;10,34;3,45;0;0;0;20,69;13,79;20,69;27,59;6,9;10,34;0;0;0;0;0
5;Centro-Oeste;Municipal;Total;Interior;209,97;219,11;250,94;247,25;299,18;289,44;;;299,18;289,44;3,76;9,38;12,76;16,55;18,84;16,92;11,59;6,52;2,72;0,96;1,94;6,26;11,32;17,38;19,42;16,78;12,78;8,19;3,97;1,45;0,52;16,6;14,13;18,15;18,32;16,12;10,61;4,66;1,32;0,09;15,66;17,91;19,59;18,64;14,11;8,74;3,82;1,23;0,24;0,04;4,54;6,73;15,86;20,24;23,82;19,98;6,68;2,15;0;5,89;11,37;25,49;15,6;18,69;14,72;7,51;0,73;0;0;0;;;;;;;;;;;;;;;;;;;;;4,54;6,73;15,86;20,24;23,82;19,98;6,68;2,15;0;5,89;11,37;25,49;15,6;18,69;14,72;7,51;0,73;0;0;0
5;Centro-Oeste;Municipal;Total;Total;210,34;219,48;253,26;248,95;299,18;289,44;252,81;265,5;290,65;285,03;3,82;9,41;12,68;16,36;18,65;16,83;11,69;6,71;2,83;1,02;1,93;6,19;11,29;17,29;19,31;16,78;12,82;8,3;4,07;1,5;0,53;15,81;13,56;17,5;18,03;16,81;11,49;5,22;1,49;0,08;15,01;17,37;19,23;18,72;14,66;9,18;4,18;1,29;0,29;0,06;4,54;6,73;15,86;20,24;23,82;19,98;6,68;2,15;0;5,89;11,37;25,49;15,6;18,69;14,72;7,51;0,73;0;0;0;27,59;17,24;20,69;20,69;10,34;3,45;0;0;0;20,69;13,79;20,69;27,59;6,9;10,34;0;0;0;0;0;8,78;8,66;16,74;20,32;21,35;16,94;5,45;1,76;0;8,62;11,82;24,61;17,8;16,52;13,91;6,13;0,6;0;0;0
5;Centro-Oeste;Municipal;Urbana;Capital;212,56;221,67;259,66;253,6;;;;;;;4,1;9,44;12,15;15,37;17,74;16,41;12,25;7,75;3,46;1,34;1,87;5,78;11,08;16,75;18,68;16,83;13,13;8,9;4,6;1,79;0,59;13,61;11,92;15,85;17,28;18,73;13,86;6,76;1,93;0,06;13,31;15,75;18,12;19,07;16,24;10,36;5,17;1,47;0,42;0,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-Oeste;Municipal;Urbana;Interior;211,46;220,56;253,95;249,68;299,18;289,44;;;299,18;289,44;3,48;8,88;12,35;16,43;19,06;17,25;11,98;6,75;2,83;0,99;1,72;5,84;10,86;17,26;19,53;17,11;13,1;8,42;4,11;1,5;0,54;14,8;13,54;17,94;18,69;16,89;11,37;5,18;1,48;0,1;14,22;17,36;19,43;18,99;15,04;9,25;4,09;1,33;0,27;0,03;4,54;6,73;15,86;20,24;23,82;19,98;6,68;2,15;0;5,89;11,37;25,49;15,6;18,69;14,72;7,51;0,73;0;0;0;;;;;;;;;;;;;;;;;;;;;4,54;6,73;15,86;20,24;23,82;19,98;6,68;2,15;0;5,89;11,37;25,49;15,6;18,69;14,72;7,51;0,73;0;0;0
5;Centro-Oeste;Municipal;Urbana;Total;211,65;220,75;255,81;250,95;299,18;289,44;;;299,18;289,44;3,59;8,98;12,32;16,25;18,83;17,1;12,03;6,92;2,94;1,05;1,74;5,83;10,9;17,17;19,38;17,06;13,1;8,51;4,19;1,55;0,55;14,41;13,02;17,26;18,23;17,49;12,18;5,69;1,63;0,09;13,92;16,83;19,01;19,02;15,43;9,61;4,44;1,37;0,32;0,05;4,54;6,73;15,86;20,24;23,82;19,98;6,68;2,15;0;5,89;11,37;25,49;15,6;18,69;14,72;7,51;0,73;0;0;0;;;;;;;;;;;;;;;;;;;;;4,54;6,73;15,86;20,24;23,82;19,98;6,68;2,15;0;5,89;11,37;25,49;15,6;18,69;14,72;7,51;0,73;0;0;0
5;Centro-Oeste;Total - Estadual e Municipal;Rural;Capital;204,49;215,52;238,8;236,73;264,15;263,45;252,81;265,5;263,52;263,56;3,37;11;14,04;18,88;19,67;15,48;10,18;4,77;1,53;1,08;2,07;5,92;11,49;18,63;21,63;16,2;13,55;6,65;2,87;0,91;0,08;24,09;17,79;17,33;15,79;12,94;8,5;2,81;0,68;0,06;20,46;20,19;21,89;16,56;12,68;5,02;2,56;0,52;0,13;0;23,87;14,57;19,21;16,88;12,62;10,84;2,01;0;0;17,04;21,36;22,88;21,56;10,25;4,85;1,32;0,74;0;0;0;27,59;17,24;20,69;20,69;10,34;3,45;0;0;0;20,69;13,79;20,69;27,59;6,9;10,34;0;0;0;0;0;24,07;14,72;19,29;17,09;12,49;10,43;1,9;0;0;17,24;20,94;22,76;21,89;10,06;5,15;1,24;0,7;0;0;0
5;Centro-Oeste;Total - Estadual e Municipal;Rural;Interior;191,47;201,3;239,88;238,5;256,79;257,26;277,15;278,53;257,39;257,88;7,3;15,59;17,63;18,1;16,33;12,62;6,86;3,72;1,24;0,6;4,65;11,27;16,7;19,35;17,94;12,73;8,84;5,26;2,27;0,81;0,18;22,98;16,75;18,69;16,95;12,89;7,99;2,98;0,72;0,05;21,12;19,7;20,1;17,37;10,97;6,85;2,59;0,92;0,26;0,12;28,33;17,11;18,52;16,64;11,33;5,79;1,91;0,31;0,06;23,79;23,02;21,37;16,8;8,39;4,21;1,48;0,44;0,27;0,23;0;13,19;12,96;20,09;23,63;17,69;10,13;2,32;0;0;9,9;17,28;15,76;27,13;15,86;11,75;2,32;0;0;0;0;27,88;16,99;18,57;16,85;11,52;5,92;1,92;0,3;0,06;23,38;22,85;21,21;17,1;8,61;4,43;1,5;0,43;0,26;0,23;0
5;Centro-Oeste;Total - Estadual e Municipal;Rural;Total;194,03;204,09;239,7;238,2;257,58;257,92;272,6;276,1;258,06;258,51;6,53;14,69;16,93;18,25;16,99;13,18;7,51;3,92;1,3;0,7;4,14;10,22;15,68;19,21;18,66;13,41;9,76;5,53;2,39;0,83;0,16;23,17;16,92;18,46;16,76;12,9;8,08;2,95;0,72;0,05;21,01;19,78;20,4;17,24;11,26;6,54;2,58;0,85;0,24;0,1;27,85;16,84;18,59;16,67;11,47;6,33;1,92;0,27;0,05;23,07;22,84;21,54;17,31;8,59;4,27;1,46;0,47;0,24;0,21;0;15,88;13,76;20,2;23,08;16,31;8,88;1,89;0;0;11,92;16,62;16,68;27,22;14,18;11,49;1,89;0;0;0;0;27,47;16,74;18,65;16,88;11,62;6,42;1,92;0,26;0,05;22,71;22,64;21,38;17,63;8,77;4,51;1,47;0,46;0,23;0,2;0
5;Centro-Oeste;Total - Estadual e Municipal;Total;Capital;213,98;222,96;253,25;248,82;271,97;265,46;296,82;284,13;272,42;265,8;3,51;8,28;11,4;15,77;18,97;17,73;12,71;7,36;3,13;1,13;1,73;5,1;10,32;16,08;19,23;17,98;14,36;8,94;4,3;1,52;0,44;17,95;12,65;15,12;17,37;16,91;12,36;5,96;1,63;0,06;16,7;15,54;18,61;18,39;15,14;9,27;4,34;1,46;0,44;0,12;21;12,36;15,81;17,81;16,51;10,85;4,6;0,99;0,07;20,92;18,89;20,61;17,46;11,7;6,07;2,7;1,07;0,45;0,12;0;9,16;5,47;10,69;20,34;23,13;22,57;7,82;0,83;0;13,8;14,14;17,27;18,83;13,92;10,67;6,44;3,73;0,27;0,93;0;20,79;12,24;15,72;17,86;16,62;11,06;4,66;0,99;0,07;20,79;18,81;20,55;17,49;11,74;6,15;2,77;1,12;0,45;0,14;0
5;Centro-Oeste;Total - Estadual e Municipal;Total;Interior;209,43;218,7;255,98;253,98;275,22;271,36;288,44;285,19;275,42;271,57;3,87;9,58;12,87;16,6;18,76;16,78;11,46;6,45;2,67;0,96;1,97;6,36;11,46;17,48;19,39;16,66;12,72;8,1;3,92;1,44;0,51;15,35;12,61;15,96;18,15;17,52;12,71;5,92;1,68;0,11;14,11;15,17;18,29;18,46;15,43;10,51;5,23;2,05;0,58;0,18;17,15;12,83;17,01;20,01;17,15;10,65;4,2;0,93;0,08;16,82;18,23;20,75;18,92;12,17;7,09;3,62;1,59;0,66;0,14;0;9,76;8,09;18,81;19,78;21,6;13,07;6,37;2,41;0,11;9,15;13,52;19,28;25,81;12,51;11,44;5,22;1,07;1,79;0,21;0;17,04;12,76;17,04;20,01;17,22;10,68;4,23;0,95;0,08;16,7;18,15;20,73;19,03;12,17;7,16;3,65;1,58;0,68;0,14;0
5;Centro-Oeste;Total - Estadual e Municipal;Total;Total;210,8;219,99;255,14;252,39;274,1;269,33;291,66;284,78;274,38;269,58;3,76;9,19;12,43;16,35;18,82;17,06;11,84;6,73;2,81;1,01;1,9;5,98;11,11;17,05;19,34;17,05;13,22;8,35;4,03;1,46;0,49;16,15;12,62;15,7;17,91;17,33;12,6;5,93;1,66;0,09;14,91;15,28;18,39;18,44;15,34;10,12;4,95;1,87;0,53;0,16;18,48;12,67;16,6;19,25;16,93;10,72;4,34;0,95;0,07;18,23;18,46;20,7;18,42;12,01;6,74;3,31;1,41;0,59;0,13;0;9,53;7,08;15,68;20;22,19;16,73;6,93;1,8;0,07;10,94;13,76;18,5;23,13;13,05;11,15;5,69;2,09;1,21;0,49;0;18,33;12,58;16,58;19,26;17,02;10,81;4,38;0,96;0,07;18,12;18,38;20,67;18,5;12,02;6,81;3,34;1,42;0,6;0,14;0
5;Centro-Oeste;Total - Estadual e Municipal;Urbana;Capital;214,42;223,3;253,71;249,2;272,07;265,49;298,7;284,92;272,54;265,83;3,51;8,16;11,28;15,63;18,94;17,83;12,83;7,48;3,21;1,14;1,72;5,06;10,27;15,96;19,12;18,06;14,4;9,05;4,37;1,54;0,46;17,76;12,48;15,05;17,42;17,03;12,48;6,06;1,66;0,06;16,58;15,39;18,51;18,45;15,21;9,4;4,39;1,49;0,45;0,13;20,96;12,34;15,77;17,82;16,56;10,85;4,63;1;0,07;20,97;18,86;20,58;17,41;11,71;6,08;2,72;1,07;0,46;0,12;0;8,37;4,97;10,26;20,33;23,67;23,38;8,15;0,86;0;13,51;14,15;17,12;18,45;14,22;10,68;6,71;3,88;0,29;0,97;0;20,74;12,21;15,67;17,87;16,68;11,07;4,7;1;0,07;20,84;18,78;20,52;17,43;11,76;6,16;2,79;1,12;0,45;0,14;0
5;Centro-Oeste;Total - Estadual e Municipal;Urbana;Interior;210,94;220,17;257,14;255,1;276,32;272,21;289,85;286,03;276,52;272,41;3,58;9,08;12,47;16,47;18,96;17,13;11,85;6,68;2,79;0,99;1,75;5,94;11,01;17,32;19,51;16,99;13,05;8,34;4,05;1,49;0,54;14,8;12,31;15,76;18,23;17,86;13,05;6,13;1,75;0,11;13,6;14,84;18,16;18,54;15,76;10,77;5,42;2,13;0,6;0,19;16,48;12,57;16,92;20,21;17,5;10,94;4,34;0,96;0,08;16,4;17,94;20,72;19,05;12,4;7,27;3,75;1,66;0,69;0,13;0;9,33;7,48;18,65;19,3;22,1;13,44;6,88;2,71;0,12;9,06;13,05;19,72;25,65;12,09;11,4;5,59;1,2;2,02;0,24;0;16,38;12,5;16,94;20,2;17,57;10,97;4,37;0,99;0,08;16,3;17,87;20,7;19,15;12,39;7,33;3,78;1,65;0,71;0,13;0
